Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
6033,1.9665,1.4348,0.0425,29.5845,-24.2953,0.1212,2.0429,1.3042,2.0429,3.1321,-3.2764,0.4311,-0.0609,-0.1040,0.1098,0.0082
6034,1.1917,1.2885,0.0812,30.8308,-22.8679,0.0405,1.2463,1.4274,1.2463,4.9164,-2.8693,-0.0177,0.4188,-0.0358,-1.1126,-0.0347
6035,0.1210,1.6796,0.1242,31.1297,-21.2714,0.2373,0.2989,1.5965,0.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6036,1.1294,0.4254,0.0319,32.3511,-20.4712,0.3296,1.2214,0.8002,1.2214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6037,0.9970,1.7013,0.0948,32.4786,-18.5617,0.1611,0.1275,1.9095,0.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6038,1.4184,1.3457,0.1479,33.5071,-16.9064,0.1726,1.0285,1.6553,1.0285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6039,1.2910,0.9224,0.1170,34.6012,-15.3584,0.2015,1.0941,1.5480,1.0941,3.7489,-0.6239,-0.5485,0.1570,-0.0512,-0.1961,-0.0473
6040,1.0259,1.4081,0.1227,34.7325,-13.3550,0.4060,0.1313,2.0034,0.1313,5.0416,-0.1747,0.3005,-0.0087,0.0314,-0.3003,-0.0247
6041,0.8009,0.6575,0.1943,35.0363,-12.4025,0.7050,0.3039,0.9525,0.3039,4.5136,-0.6177,-0.4497,0.2102,-0.0022,-0.0882,-0.0320
6042,0.2212,1.2045,0.0215,34.9798,-11.0814,0.7498,-0.0566,1.3211,-0.0566,4.8911,-0.9945,0.3275,-0.3240,-0.0583,-0.1486,0.1155
6043,0.0410,1.9995,0.1450,33.8292,-9.1818,0.8709,-1.1505,1.8997,-1.1505,3.3567,0.9753,-0.3329,0.0446,0.0600,-0.1154,0.0882
6044,1.4842,1.8498,0.0497,32.9553,-6.7893,0.8164,-0.8739,2.3925,-0.8739,1.5235,0.6811,0.4759,0.1462,0.1280,-0.1902,0.0100
6045,0.6282,0.9578,0.0718,32.8031,-5.8951,0.9346,-0.1522,0.8942,-0.1522,1.2971,-0.1996,-0.2962,-0.2455,0.1846,-0.0154,0.2074
6046,1.8861,1.2136,0.0247,32.6552,-3.2716,0.9572,-0.1479,2.6235,-0.1479,2.2619,-2.3991,0.1996,-0.3363,-0.2269,-0.1284,0.1408
6047,1.3177,0.4309,0.1441,33.4133,-2.3653,1.1726,0.7581,0.9063,0.7581,2.9834,-2.9482,0.1639,0.4510,-0.1277,0.0698,-0.0780
6048,0.0332,0.7943,0.1825,32.6981,-2.1024,1.2673,-0.7152,0.2629,-0.7152,3.6158,-2.7851,0.3437,-0.3221,0.0914,0.2795,-0.1219
6049,0.1196,0.0334,0.0350,32.9600,-1.8659,1.2263,0.2619,0.2365,0.2619,3.7167,-2.7791,0.8644,-0.4081,-0.1572,-0.0592,-0.0391
6050,0.4324,0.5288,0.1717,32.5369,-1.1915,1.4862,-0.4231,0.6744,-0.4231,4.2393,-2.8551,0.4075,0.3923,-0.0972,0.1258,-0.1215
6051,0.8702,1.0798,0.1365,31.1389,-0.0897,1.7619,-1.3980,1.1018,-1.3980,4.1571,-4.7774,0.2739,0.3724,0.1073,0.2983,-0.0108
6052,1.4959,0.1769,0.0752,30.6097,1.2626,1.7434,-0.5292,1.3523,-0.5292,4.0999,-4.3535,0.0926,0.1390,-0.1985,-0.4439,0.0724
6053,0.4441,0.9215,0.1087,29.6169,1.4581,1.8569,-0.9928,0.1955,-0.9928,3.0933,-4.2449,0.2376,0.3244,-0.0433,-0.2515,-0.0922
6054,1.4307,1.9576,0.0906,27.5751,2.3852,1.9096,-2.0417,0.9272,-2.0417,2.6749,-3.6623,0.1714,-0.3864,-0.0568,-0.3116,-0.0572
6055,0.9947,0.0907,0.0835,26.7336,3.3768,1.8482,-0.8415,0.9916,-0.8415,4.2230,-3.2666,0.0264,-0.0293,0.0911,-0.4964,0.0198
6056,0.0917,0.4342,0.1544,26.2256,3.3979,2.1523,-0.5080,0.0211,-0.5080,4.3698,-3.4386,-0.1918,-0.0419,-0.0841,0.1770,-0.0970
6057,0.9023,0.3446,0.1576,25.4484,3.7413,2.1944,-0.7772,0.3434,-0.7772,4.5230,-3.3215,-0.0315,-0.5115,-0.0966,0.2143,-0.0320
6058,0.0788,1.2249,0.1039,24.5150,2.4578,2.1097,-0.9334,-1.2835,-0.9334,4.5388,-2.9300,-0.4842,-0.2861,-0.0451,0.0421,-0.0491
6059,1.4598,1.0655,0.1343,22.4587,2.9544,2.2860,-2.0563,0.4966,-2.0563,1.9915,-0.9472,0.1424,-0.1057,0.1720,-0.0706,-0.1354
6060,0.0879,0.4989,0.1064,22.1967,2.6930,2.4865,-0.2620,-0.2614,-0.2620,3.0919,-1.2881,-0.1613,0.1133,-0.0078,-0.1253,-0.0528
6061,1.6267,0.5448,0.1404,20.9026,3.0093,2.6592,-1.2941,0.3163,-1.2941,2.8215,-1.8393,-0.3541,-0.0922,-0.0920,0.2101,0.0244
6062,1.6266,1.6304,0.1222,18.3769,2.6785,2.7018,-2.5257,-0.3309,-2.5257,4.4832,0.0488,-0.2423,0.1948,-0.0747,-0.3488,0.0893
6063,0.9280,1.3063,0.0210,17.1533,1.8705,2.7117,-1.2236,-0.8080,-1.2236,3.1853,-0.3965,-0.1336,0.2889,0.1032,-0.1517,0.1729
6064,1.1401,0.4219,0.0764,15.7804,1.9784,2.6523,-1.3729,0.1079,-1.3729,2.0358,-0.4099,-0.2514,0.5379,0.0503,-0.4091,-0.0986
6065,1.2490,0.2994,0.0276,14.6059,2.1081,2.8563,-1.1745,0.1297,-1.1745,1.7486,-1.2688,-0.0840,0.4755,-0.0168,0.2000,0.0384
6066,1.3074,1.5101,0.0621,13.0452,0.9243,2.7155,-1.5607,-1.1838,-1.5607,3.0457,-1.5722,-1.0124,-0.2240,0.0037,-0.2441,-0.0197
6067,1.0334,0.0195,0.0221,11.6236,1.9450,2.7118,-1.4216,1.0208,-1.4216,3.2584,-2.2149,-0.2965,-0.3014,0.0411,-0.2509,0.0879
6068,0.1587,0.4130,0.1739,11.1428,1.6043,2.8293,-0.4807,-0.3408,-0.4807,4.0759,-2.1688,-0.4395,0.6345,0.0988,-0.1321,-0.0426
6069,1.3551,1.1830,0.0997,9.8501,1.0107,2.9520,-1.2927,-0.5935,-1.2927,4.5442,-4.9302,0.3721,0.5766,0.1182,-0.2328,-0.0579
6070,1.3147,1.5372,0.1790,8.6860,-0.2383,3.0624,-1.1641,-1.2491,-1.1641,2.8098,-4.7857,0.8864,0.0698,-0.0971,-0.0103,-0.0593
6071,1.0742,1.6874,0.1232,7.0191,-1.4762,-2.9091,-1.6669,-1.2379,-1.6669,2.0352,1.9093,0.3935,0.5745,-0.0444,-0.0745,0.0066
6072,1.8540,1.7897,0.1531,6.0347,-3.9362,-2.7353,-0.9844,-2.4599,-0.9844,2.3465,3.2694,-0.3890,-0.3552,0.2243,-0.2068,-0.0305
6073,0.0931,1.7958,0.0151,5.7989,-5.2878,-2.5861,-0.2358,-1.3516,-0.2358,3.3940,3.4764,0.7228,0.3578,-0.0900,-0.4644,0.0121
6074,0.2312,0.8703,0.1203,6.4026,-5.9871,-2.4865,0.6036,-0.6993,0.6036,3.5569,3.3803,0.4703,0.2309,0.1785,-0.3977,0.1161
6075,1.4721,0.7506,0.1752,6.0124,-7.4853,-2.3726,-0.3902,-1.4981,-0.3902,0.4708,1.6469,0.7646,-0.2235,-0.0903,0.6515,-0.1589
6076,0.2948,0.8788,0.0558,6.8742,-8.1479,-2.3844,0.8618,-0.6626,0.8618,1.1076,4.8415,-0.2570,0.0771,0.1540,0.4021,-0.1365
6077,1.4138,1.2845,0.0529,6.8386,-10.2406,-2.3430,-0.0356,-2.0928,-0.0356,2.6023,4.1401,0.1273,0.1599,0.1399,-0.2731,0.0982
6078,0.1928,0.1723,0.0655,6.7772,-10.7040,-2.3877,-0.0614,-0.4634,-0.0614,2.9755,4.1543,0.0097,0.0384,0.0228,0.0691,-0.0712
6079,1.0506,1.3559,0.0055,6.8116,-12.4803,-2.1609,0.0343,-1.7763,0.0343,4.6858,3.8780,0.0957,-0.3566,-0.0588,0.1244,-0.1236
6080,0.3812,0.8218,0.0450,7.0782,-12.9503,-2.1751,0.2667,-0.4700,0.2667,3.5813,2.3021,0.5673,-0.6585,0.0181,-0.5146,-0.0244
6081,0.1934,1.8191,0.0768,8.6140,-13.6075,-1.8917,1.5357,-0.6571,1.5357,2.9988,2.4662,0.3156,-0.2073,-0.0895,0.0624,-0.0678
6082,0.5045,0.6263,0.1094,8.9770,-14.2867,-1.7928,0.3630,-0.6792,0.3630,3.0732,2.5825,0.0758,-0.2138,-0.1127,-0.0395,-0.1666
6083,1.4215,0.1313,0.0775,8.2633,-15.8073,-1.7866,-0.7136,-1.5206,-0.7136,4.3758,2.7188,-0.5450,0.0236,-0.0429,-0.0853,-0.0244
6084,0.5159,1.2869,0.0008,9.2598,-16.6303,-1.8526,0.9965,-0.8230,0.9965,4.5681,3.1139,-0.2097,0.2734,-0.0402,-0.2378,-0.2227
6085,0.1578,0.2673,0.1008,9.9117,-16.7607,-1.5947,0.6519,-0.1304,0.6519,4.7713,2.9114,0.2930,-0.0520,0.0043,-0.1147,-0.0359
6086,1.3488,1.2623,0.1781,11.1572,-17.5893,-1.4692,1.2454,-0.8286,1.2454,4.7340,1.0519,-0.3297,0.0624,0.0821,-0.1284,0.0466
6087,0.1551,0.9137,0.1711,12.5407,-17.3069,-1.2020,1.3835,0.2824,1.3835,3.8738,0.4429,0.1601,-0.3118,-0.0695,0.1121,-0.0515
6088,1.6228,0.9034,0.0113,13.9643,-18.3694,-1.2365,1.4236,-1.0624,1.4236,2.0528,0.2936,0.4767,0.4676,-0.0313,-0.1242,-0.1464
6089,1.2571,0.5555,0.1636,14.9536,-19.6622,-1.2024,0.9892,-1.2928,0.9892,0.3650,0.8615,-0.0394,-0.4583,-0.0042,0.1051,-0.0112
6090,0.7761,1.5718,0.0022,16.6252,-19.7414,-1.3052,1.6716,-0.0791,1.6716,1.4714,-1.8561,0.0095,0.0988,0.0721,-0.2827,-0.0958
6091,1.9641,1.7549,0.1179,18.9795,-21.6573,-1.3394,2.3543,-1.9159,2.3543,3.2553,4.0137,-0.1515,0.5630,0.0660,0.1030,-0.0051
6092,0.8763,0.8919,0.1405,20.4710,-22.3594,-1.1854,1.4914,-0.7021,1.4914,4.1642,-0.6847,0.7653,-0.3515,0.0688,-0.3038,0.2492
6093,0.5982,1.5845,0.1212,21.8047,-21.9958,-1.0916,1.3337,0.3636,1.3337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6094,1.3035,0.8078,0.0088,23.1567,-23.1841,-0.9340,1.3520,-1.1883,1.3520,3.2025,0.5973,-0.1786,0.2490,-0.0013,-0.1313,-0.0308
6095,0.3879,1.9631,0.0191,25.5337,-22.7266,-0.7768,2.3770,0.4575,2.3770,1.6678,-0.2178,0.6650,-0.2593,0.0044,-0.2311,-0.0865
6096,0.5158,1.3037,0.0567,27.0369,-22.4216,-0.7990,1.5033,0.3050,1.5033,2.3068,-1.2754,0.2094,0.2818,-0.2062,0.3490,0.0374
6097,0.6757,0.0407,0.0021,27.0160,-22.8103,-0.9300,-0.0210,-0.3887,-0.0210,2.0398,-1.1148,0.2133,0.1423,-0.1176,0.3193,0.1745
6098,0.2099,0.7072,0.0231,27.4884,-22.3506,-1.0572,0.4724,0.4598,0.4724,2.8026,-0.9880,0.0575,0.2514,-0.0386,-0.3422,0.1357
6099,0.5605,1.1467,0.0612,28.8412,-22.3746,-0.8994,1.3529,-0.0240,1.3529,3.5661,-1.7166,0.2722,0.4753,-0.0026,0.1681,-0.0204
6100,0.8074,1.8853,0.0876,30.6401,-21.4131,-0.5886,1.7988,0.9614,1.7988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6101,1.6501,1.7343,0.1702,33.0396,-20.8691,-0.4404,2.3996,0.5440,2.3996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6102,0.0569,0.7497,0.0843,33.2007,-20.1820,-0.1866,0.1611,0.6872,0.1611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6103,0.7449,1.9168,0.0355,33.9764,-18.1733,-0.0649,0.7757,2.0087,0.7757,3.7512,-0.1564,-0.0178,0.0836,-0.1245,-0.4292,-0.0346
6104,1.4504,0.9918,0.0162,36.2097,-17.3112,-0.0603,2.2333,0.8621,2.2333,2.2864,-0.6433,-0.3484,0.2072,0.0503,-0.0120,-0.0735
6105,1.7364,1.8913,0.1653,37.9580,-15.5564,0.0969,1.7482,1.7548,1.7482,4.0220,-1.6347,-0.0133,-0.0612,0.1123,-0.6278,0.1014
6106,1.0351,0.1515,0.1519,39.2214,-15.2603,0.2940,1.2634,0.2960,1.2634,4.2076,-2.2169,-0.0850,0.0225,0.0252,-0.0583,-0.0774
6107,0.6584,0.2534,0.0292,40.4357,-14.7612,0.2733,1.2144,0.4992,1.2144,4.5512,-2.3627,0.4598,-0.1261,-0.0542,0.0534,-0.0152
6108,1.3535,1.1917,0.1108,41.7568,-12.8657,0.3138,1.3211,1.8954,1.3211,2.2626,2.5303,-0.0845,0.0054,-0.1202,0.2244,-0.2190
6109,0.7961,0.4850,0.1542,42.8073,-12.8816,0.5596,1.0505,-0.0158,1.0505,2.8428,2.2636,0.0226,-0.0133,0.0269,0.1239,0.0098
6110,0.5883,0.4005,0.0263,43.6161,-11.6487,0.6333,0.8088,1.2329,0.8088,4.1566,-3.5060,-0.1464,-0.1894,0.0192,0.1112,0.0045
6111,1.4071,1.0535,0.1665,44.0022,-10.3700,0.9962,0.3860,1.2787,0.3860,4.6656,-3.7000,0.2963,0.1966,-0.0954,0.4224,-0.0052
6112,0.9581,0.8870,0.0290,43.2330,-8.7675,0.9579,-0.7692,1.6025,-0.7692,3.7309,-1.8083,-0.4831,-0.3205,0.0345,0.0600,0.0656
6113,0.5873,0.2782,0.0781,43.8400,-8.5900,0.9526,0.6070,0.1775,0.6070,3.4225,-2.2216,0.0131,0.0025,0.1370,-0.1939,0.0237
6114,1.5585,0.3575,0.0262,44.3964,-7.3209,0.7742,0.5564,1.2691,0.5564,4.3205,-2.2043,-0.3718,0.0955,-0.0188,0.0350,-0.0183
6115,0.5852,0.6129,0.0505,44.2524,-7.0421,0.7684,-0.1440,0.2788,-0.1440,4.4309,-2.0433,-0.1077,0.1239,0.0746,-0.0604,0.1663
6116,1.1534,0.0768,0.1308,45.5913,-6.6915,0.9080,1.3388,0.3507,1.3388,4.0989,0.1401,-0.4481,-0.2578,0.0616,0.1281,-0.0126
6117,0.6361,0.1852,0.0633,45.8645,-5.9198,0.8643,0.2733,0.7716,0.2733,4.7533,0.9900,-0.4310,-0.1963,-0.0074,-0.2589,0.1165
6118,1.8745,1.5897,0.1449,45.7635,-3.3524,0.9680,-0.1011,2.5674,-0.1011,2.6761,1.3123,0.0993,0.4117,0.0809,0.3663,-0.2466
6119,0.8389,1.4793,0.1645,44.8816,-1.8832,1.1273,-0.8819,1.4692,-0.8819,0.7943,1.5416,-0.3739,0.2248,0.0009,-0.1932,0.0995
6120,0.1725,0.8930,0.1687,44.3609,-1.8913,1.1851,-0.5207,-0.0081,-0.5207,-0.1367,0.7553,0.0394,-0.3999,0.0001,-0.3200,-0.1286
6121,1.5329,0.4315,0.0123,44.5122,-0.4768,1.1065,0.1513,1.4145,0.1513,1.4404,-2.9170,-0.7161,-0.1346,-0.0562,0.4733,-0.0674
6122,0.4014,1.1172,0.1437,43.6559,0.2866,1.1829,-0.8564,0.7634,-0.8564,2.0413,-2.4686,-0.1269,0.1188,0.0039,-0.0966,0.0749
6123,1.2585,1.3359,0.0462,42.7611,1.0292,1.1041,-0.8947,0.7426,-0.8947,2.4038,-2.3660,0.1068,0.1203,0.0263,0.0766,-0.1138
6124,1.8152,0.0322,0.0757,43.5010,2.6194,1.1325,0.7399,1.5902,0.7399,3.7682,-2.5726,0.3932,0.3696,-0.0388,0.6702,0.0143
6125,1.2401,1.6536,0.0986,42.4041,4.5653,1.0727,-1.0970,1.9458,-1.0970,3.6475,-1.9416,0.0067,-0.2294,-0.0497,0.2266,-0.0448
6126,0.7844,0.2546,0.0670,42.6144,5.0488,1.1762,0.2103,0.4836,0.2103,3.5027,-2.3291,0.1819,-0.3585,-0.0904,-0.0720,-0.0175
6127,0.3560,1.6562,0.1147,41.3114,5.7474,1.4451,-1.3030,0.6985,-1.3030,4.7561,-2.2414,-0.2158,-0.0694,-0.0177,0.2166,-0.0628
6128,0.3830,1.5647,0.1377,39.8462,6.8143,1.6603,-1.4652,1.0669,-1.4652,1.5534,-4.7797,0.4288,0.0221,0.0254,-0.0790,0.1448
6129,1.8611,1.0970,0.0526,39.5450,8.4319,1.7817,-0.3011,1.6177,-0.3011,2.3309,-4.0241,-0.5119,0.1476,0.0151,-0.6961,0.0302
6130,0.5998,1.7780,0.1356,37.7288,9.0988,1.9480,-1.8163,0.6668,-1.8163,4.4826,-4.4628,-0.0334,-0.0207,0.1235,-0.3584,-0.0631
6131,1.4974,0.3607,0.1009,36.4303,10.1136,2.2160,-1.2985,1.0148,-1.2985,4.6781,-4.5882,0.1265,0.2016,-0.0094,-0.0539,0.0680
6132,1.8045,1.1895,0.0193,33.9167,10.6871,2.2744,-2.5136,0.5735,-2.5136,3.1665,0.2876,-0.4385,-0.2130,-0.0125,0.0715,0.0315
6133,0.6192,0.8195,0.1276,33.0162,10.8643,2.4186,-0.9005,0.1771,-0.9005,2.6973,0.2827,-0.2740,-0.2333,-0.0267,-0.1319,-0.0935
6134,0.9760,1.4069,0.0261,31.4995,10.9224,2.5625,-1.5167,0.0582,-1.5167,0.9933,-0.5876,-0.0568,-0.2731,0.0885,0.3192,-0.0554
6135,0.8134,1.1284,0.1580,29.9731,10.3240,2.7672,-1.5265,-0.5985,-1.5265,2.5078,-1.8458,0.6346,0.1318,0.0952,0.1209,-0.1076
6136,1.0898,0.2818,0.1904,28.5168,10.2623,2.9950,-1.4562,-0.0617,-1.4562,2.7430,-2.5844,-0.0159,0.0389,0.0539,0.1969,0.0387
6137,0.4447,1.8648,0.1640,28.4553,9.1844,-3.0442,-0.0615,-1.0779,-0.0615,3.5296,3.7512,-0.2852,0.3261,-0.0590,-0.2440,-0.1504
6138,0.0879,1.7805,0.1569,28.2846,7.0800,-2.9490,-0.1707,-2.1044,-0.1707,3.5959,4.1087,0.5680,-0.2412,-0.0188,-0.4295,0.0950
6139,1.4918,0.1564,0.1274,27.2878,6.6056,-2.8243,-0.9968,-0.4744,-0.9968,4.1652,-0.0211,0.0301,-0.0270,0.0487,0.4080,0.0398
6140,0.7265,1.4727,0.1530,26.8905,5.0241,-2.9088,-0.3973,-1.5815,-0.3973,3.2245,5.9546,0.2263,-0.2853,0.1097,0.2228,0.0586
6141,1.5416,0.0986,0.0054,25.9899,4.6476,-2.9321,-0.9006,-0.3765,-0.9006,2.5002,5.7186,0.1563,0.7336,-0.1351,0.0373,0.0586
6142,0.3179,1.9507,0.1482,26.1541,3.3488,-2.7757,0.1642,-1.2988,0.1642,3.6589,1.5664,-0.0702,-0.5552,0.1029,0.0835,-0.0077
6143,1.6667,0.9361,0.0477,24.8110,1.5804,-2.7792,-1.3432,-1.7684,-1.3432,3.5880,2.0052,0.6024,-0.3599,0.0769,-0.2779,-0.0389
6144,0.9437,1.2134,0.1339,24.6266,-0.1028,-2.6713,-0.1844,-1.6832,-0.1844,2.7391,2.6676,-0.1198,0.0888,0.0663,-0.5897,-0.0114
6145,0.8022,0.0387,0.1576,24.6332,-0.5262,-2.3498,0.0066,-0.4234,0.0066,2.7034,2.5129,0.1086,0.2770,-0.0435,-0.1270,0.0892
6146,1.8139,1.0836,0.0479,24.2757,-2.6340,-2.4052,-0.3576,-2.1078,-0.3576,3.8407,2.8937,-0.1420,-0.0270,0.0722,-0.1031,-0.0082
6147,1.6490,1.5650,0.1996,24.2473,-4.9491,-2.3222,-0.0284,-2.3150,-0.0284,3.1482,0.4220,-0.1581,-0.0833,0.0131,-0.5269,-0.1072
6148,1.5975,1.2695,0.0812,23.3174,-6.5678,-2.3015,-0.9299,-1.6187,-0.9299,1.8086,0.2526,-0.2719,0.0277,0.0475,0.5500,-0.1117
6149,1.3875,0.7970,0.0329,23.0706,-8.9838,-2.1764,-0.2468,-2.4161,-0.2468,1.6796,4.1577,-0.1075,0.7610,0.0414,0.5484,0.1061
6150,0.1404,1.8425,0.0520,24.1291,-9.9153,-2.1115,1.0585,-0.9315,1.0585,2.7780,4.3585,-0.0410,-0.0846,0.0602,-0.2853,-0.1627
6151,1.7186,1.9697,0.1922,25.6433,-12.0848,-2.0046,1.5142,-2.1695,1.5142,3.3840,-0.6258,-0.4738,-0.3211,-0.0409,-0.1927,0.0835
6152,0.0029,1.0763,0.1960,26.6554,-12.4206,-1.8426,1.0121,-0.3358,1.0121,3.6142,-1.1395,-0.1173,0.3925,-0.0031,-0.2634,-0.0761
6153,1.4376,0.7353,0.0344,27.5978,-14.0490,-1.7671,0.9424,-1.6283,0.9424,4.7119,4.8470,0.3291,0.0364,-0.1613,-0.6140,-0.1308
6154,0.5911,0.2078,0.0932,27.6677,-14.7253,-1.7686,0.0699,-0.6764,0.0699,4.7835,4.7264,0.5508,-0.4553,-0.0432,0.1425,0.0156
6155,1.2109,0.6647,0.1612,28.6564,-15.4761,-1.5744,0.9888,-0.7508,0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6156,0.1182,1.1263,0.0683,29.2177,-15.4536,-1.4116,0.5613,0.0225,0.5613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6157,0.1217,1.1638,0.0856,30.4374,-15.5142,-1.3595,1.2196,-0.0606,1.2196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6158,1.1281,1.7668,0.1501,32.2140,-15.8110,-1.1813,1.7767,-0.2968,1.7767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6159,0.7277,1.4146,0.1231,33.8550,-16.1487,-1.0512,1.6410,-0.3377,1.6410,4.7181,0.8854,0.5218,-0.1589,0.0678,-0.1154,-0.0683
6160,0.0163,1.9445,0.1189,35.6814,-14.9331,-0.7620,1.8263,1.2156,1.8263,5.0986,-0.2804,-0.2424,0.3642,0.0002,-0.0263,-0.0231
6161,1.5894,1.3255,0.0123,37.6449,-14.8699,-0.7042,1.9636,0.0632,1.9636,4.2837,-0.7786,-0.1412,-0.0864,-0.0765,-0.4757,-0.0258
6162,1.9287,0.2970,0.1445,39.7792,-15.2976,-0.6133,2.1343,-0.4277,2.1343,4.0805,-1.4996,-0.2355,-0.4385,-0.0091,0.2803,-0.0646
6163,0.4831,0.4626,0.0803,40.7704,-15.0767,-0.5869,0.9911,0.2210,0.9911,4.1612,-1.6743,0.1414,0.3634,-0.0377,-0.0158,-0.1368
6164,1.6882,0.4421,0.0693,42.2964,-15.8221,-0.3519,1.5260,-0.7455,1.5260,4.7529,2.5090,0.1624,0.0276,0.0561,0.6123,0.1705
6165,0.4177,0.2401,0.1278,43.0571,-16.0601,-0.3644,0.7607,-0.2379,0.7607,4.9030,1.3636,-0.1910,0.3982,0.0119,0.2324,0.0836
6166,1.3150,1.1665,0.1187,44.1292,-15.5921,-0.2500,1.0722,0.4679,1.0722,3.8102,1.2676,-0.0943,0.3155,0.1380,-0.4490,-0.0196
6167,1.1360,1.7952,0.0359,46.2419,-14.3261,-0.2141,2.1127,1.2660,2.1127,4.2699,-0.3313,0.3975,0.0213,-0.0072,-0.1723,-0.0372
6168,1.2318,0.8137,0.0324,47.9249,-13.3673,-0.1635,1.6829,0.9588,1.6829,3.8765,-0.7351,0.0161,0.3172,-0.0871,0.2466,-0.0881
6169,1.8884,1.1280,0.0017,49.8521,-12.7510,-0.2716,1.9272,0.6163,1.9272,3.5110,-1.3768,0.3123,0.1940,0.1875,-0.4703,0.1734
6170,0.1788,1.9450,0.0332,51.0391,-10.1117,-0.3076,1.1871,2.6393,1.1871,5.0345,1.1614,0.1348,0.4294,0.1524,-0.1449,-0.1447
6171,1.7206,1.7695,0.1079,53.3551,-9.3532,-0.2972,2.3160,0.7585,2.3160,2.8818,1.7068,0.6025,-0.0325,0.2584,0.1257,0.2240
6172,1.8330,0.8585,0.0328,55.5982,-8.6759,-0.2824,2.2430,0.6773,2.2430,2.8308,2.5197,-0.0482,-0.6600,0.0330,0.0880,-0.0107
6173,0.3798,1.7356,0.1237,56.0786,-7.0686,-0.2961,0.4805,1.6073,0.4805,2.5904,3.0901,0.1300,-0.0574,0.1373,0.2173,-0.0831
6174,1.6884,1.8766,0.1327,58.3387,-5.2998,-0.2853,2.2601,1.7688,2.2601,5.2736,-2.4154,-0.0771,-0.4827,-0.0395,-0.3835,-0.1069
6175,0.3550,1.8867,0.1381,59.3321,-4.0415,-0.1832,0.9934,1.2583,0.9934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6176,1.5609,1.2553,0.0728,61.3060,-2.9497,-0.0609,1.9739,1.0918,1.9739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6177,1.8695,0.5409,0.1933,63.0074,-2.7079,0.0669,1.7014,0.2418,1.7014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6178,1.8279,1.6543,0.0575,64.7716,-1.1729,0.1950,1.7642,1.5350,1.7642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6179,0.4900,1.4540,0.1300,65.4185,0.5096,0.2766,0.6469,1.6825,0.6469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6180,1.7764,1.6533,0.1685,67.2896,2.4991,0.6151,1.8711,1.9895,1.8711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6181,0.2785,0.8861,0.1984,67.0240,4.0426,0.7350,-0.2656,1.5434,-0.2656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6182,0.9398,1.5990,0.1193,66.2708,5.8941,0.6992,-0.7532,1.8516,-0.7532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6183,1.5073,0.1729,0.1198,67.2869,7.0184,0.8118,1.0161,1.1243,1.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6184,1.6845,1.6601,0.0734,66.8720,8.8150,0.9514,-0.4149,1.7966,-0.4149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6185,1.1875,0.7459,0.1711,66.6717,10.8067,1.1322,-0.2003,1.9917,-0.2003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6186,1.0679,1.3577,0.0780,65.5234,12.5860,1.3144,-1.1483,1.7793,-1.1483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6187,0.0434,0.5001,0.1143,64.7509,12.5389,1.3803,-0.7726,-0.0471,-0.7726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6188,1.8899,1.6900,0.0426,63.4367,14.1119,1.3872,-1.3142,1.5730,-1.3142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6189,0.2724,1.0106,0.1164,62.3226,15.0863,1.4229,-1.1141,0.9743,-1.1141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
