Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
2340,0.3565,1.4182,0.0531,10.0776,-5.5456,0.2604,0.0595,1.4533,0.0595,3.4169,2.0608,0.2666,-0.3958,0.0931,0.2342,0.1351
2341,0.8519,1.0225,0.1028,10.6863,-4.2233,0.3900,0.6087,1.3223,0.6087,3.0589,2.2013,0.0205,-0.2995,0.0581,0.2231,0.0299
2342,1.0778,0.6190,0.0154,11.5441,-3.2916,0.4678,0.8579,0.9317,0.8579,3.6834,2.4673,-0.0428,-0.1178,0.1646,-0.0984,-0.1454
2343,1.7661,1.7718,0.0003,12.3730,-0.9556,0.4508,0.8289,2.3360,0.8289,4.8462,-3.2114,-0.0024,-0.2267,0.1051,-0.3907,-0.1007
2344,1.0906,0.2435,0.0920,13.2407,-0.2979,0.6275,0.8677,0.6577,0.8677,4.5222,0.6152,-0.0269,0.4347,-0.2339,-0.0512,0.1039
2345,0.0774,1.1125,0.0956,12.6129,0.6030,0.6467,-0.6278,0.9009,-0.6278,3.9227,0.3841,-1.4542,0.3895,-0.0062,0.0171,0.0810
2346,0.8074,1.1660,0.0939,12.5769,2.1385,0.6975,-0.0360,1.5356,-0.0360,2.5856,0.0557,0.0943,-0.3456,-0.0341,0.1486,0.0254
2347,0.9374,0.4219,0.1112,12.9605,3.1359,0.8854,0.3836,0.9974,0.3836,1.6226,-0.4048,0.3016,-0.3282,0.0071,0.4267,0.0418
2348,1.4074,1.8328,0.0735,12.4016,5.4121,1.0067,-0.5590,2.2763,-0.5590,2.3672,-1.6651,-0.1339,-0.2312,0.1611,-0.4894,-0.0702
2349,1.5962,0.0786,0.0268,13.1425,6.9094,0.9536,0.7410,1.4973,0.7410,3.2243,-2.1346,-0.2154,-0.1927,0.2329,0.0611,0.0076
2350,0.6887,0.8876,0.0538,12.8342,7.9127,0.9729,-0.3083,1.0033,-0.3083,4.1758,-2.1942,0.1700,0.1416,0.0093,0.0039,0.2724
2351,0.3562,1.9239,0.1546,11.3486,9.2740,1.0405,-1.4856,1.3613,-1.4856,4.2216,1.1469,0.1210,0.0067,0.0317,0.1431,-0.1443
2352,1.4911,1.5650,0.0613,10.7762,11.2480,1.1005,-0.5724,1.9741,-0.5724,4.8514,0.7833,-0.2693,0.2834,-0.0453,-0.1764,-0.0510
2353,1.6280,0.0253,0.0842,11.5662,12.6994,1.1515,0.7900,1.4514,0.7900,3.7761,0.9533,0.1586,0.3065,0.0019,0.1616,0.0000
2354,0.5018,1.0384,0.0277,10.8059,13.5768,1.2001,-0.7603,0.8773,-0.7603,2.5898,0.8539,0.0527,-0.2797,0.0356,-0.9837,-0.0092
2355,1.0901,0.7170,0.0474,10.5901,14.8182,1.1686,-0.2158,1.2414,-0.2158,1.4499,1.2184,-0.2633,-0.3829,0.2028,-0.2148,-0.3283
2356,0.9675,0.2259,0.1913,10.8062,15.7694,1.3467,0.2161,0.9512,0.2161,4.1464,-0.0849,-0.1401,0.3126,0.1123,0.3857,0.1253
2357,1.7787,0.3126,0.1171,10.8874,17.5273,1.4849,0.0812,1.7579,0.0812,2.6097,-0.4448,0.0736,-0.3807,0.1043,0.1564,0.0352
2358,1.2695,1.3958,0.0860,9.5108,18.8595,1.6070,-1.3766,1.3322,-1.3766,2.7518,-1.2215,-0.4632,0.0452,0.1045,-0.3415,0.0770
2359,1.5080,0.2102,0.0817,9.1778,20.3230,1.7242,-0.3330,1.4635,-0.3330,3.0279,-1.8962,0.3244,-0.0943,0.0489,-0.0508,0.0212
2360,0.9838,1.3487,0.0942,7.7838,21.1119,1.7435,-1.3940,0.7889,-1.3940,4.3772,-2.0556,0.3564,-0.0669,-0.0375,-0.3773,-0.0339
2361,0.0782,1.5923,0.0888,6.2963,20.9305,1.8511,-1.4876,-0.1814,-1.4876,5.0324,-1.6416,0.3216,-0.3236,0.0016,0.2723,-0.0437
2362,1.8416,1.8788,0.1137,3.9096,22.1199,1.9112,-2.3866,1.1893,-2.3866,3.5017,0.9255,0.1585,0.4032,-0.0388,0.0335,-0.0203
2363,0.1054,0.4644,0.1127,3.3284,22.1301,2.1026,-0.5812,0.0103,-0.5812,2.9990,0.7628,0.3716,0.1990,-0.0349,0.0206,-0.0245
2364,0.2716,0.6026,0.0158,2.6642,21.9446,2.0213,-0.6642,-0.1855,-0.6642,2.3794,0.6767,0.3234,-0.2353,0.0601,0.8248,0.0463
2365,0.8865,0.5830,0.1313,1.6707,22.5344,2.1270,-0.9934,0.5897,-0.9934,1.3856,0.6885,0.4777,0.4298,-0.0814,0.0458,0.0087
2366,0.5533,1.0141,0.0483,0.4719,22.3620,2.1092,-1.1988,-0.1723,-1.1988,0.5176,-0.4889,0.2078,0.1091,0.0229,-0.6452,-0.0556
2367,0.9789,1.8413,0.0898,-1.5951,22.2643,2.2046,-2.0670,-0.0977,-2.0670,2.1242,-1.8771,-0.3008,0.0682,-0.0602,-0.0718,-0.0173
2368,0.8173,1.2377,0.0328,-3.1050,22.2200,2.1832,-1.5099,-0.0443,-1.5099,3.6524,-1.9432,-0.0323,-0.5152,-0.0618,0.3385,-0.0779
2369,1.8644,0.4089,0.0486,-4.6122,23.4886,2.3155,-1.5072,1.2686,-1.5072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2370,1.0271,1.4474,0.1729,-6.4266,23.3070,2.4440,-1.8144,-0.1817,-1.8144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2371,1.3591,0.5507,0.1465,-7.8837,23.7076,2.5795,-1.4571,0.4007,-1.4571,4.7598,-0.6761,0.4619,0.0666,-0.1048,0.5202,-0.0003
2372,0.4157,1.3374,0.0795,-8.8892,22.7099,2.5656,-1.0055,-0.9977,-1.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2373,0.0718,1.4579,0.1154,-9.7826,21.5632,2.7746,-0.8933,-1.1467,-0.8933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2374,0.5868,0.5885,0.0121,-10.6030,21.2579,2.8467,-0.8205,-0.3054,-0.8205,4.9193,-5.0376,-0.4426,-0.0693,0.0273,0.6448,0.0683
2375,0.6194,1.3066,0.1903,-11.5758,20.2301,3.0933,-0.9728,-1.0278,-0.9728,3.5065,-5.2820,0.3315,0.5095,-0.1569,0.1728,-0.0573
2376,0.4979,0.1478,0.1210,-12.0556,20.1111,-2.9945,-0.4797,-0.1190,-0.4797,3.2620,0.9515,0.0619,0.0507,0.1877,-0.2399,-0.1969
2377,0.1460,1.3736,0.0318,-11.9951,18.6556,-2.9081,0.0605,-1.4555,0.0605,4.0622,1.2181,-0.2223,-0.4576,-0.0407,0.0006,0.0732
2378,0.1153,1.6368,0.1685,-11.6717,16.9823,-2.8310,0.3234,-1.6733,0.3234,2.5128,0.8782,0.0644,-0.1778,0.1287,0.1427,0.0351
2379,0.1433,1.2346,0.0323,-11.3584,15.7286,-2.7369,0.3133,-1.2537,0.3133,1.5164,0.2996,0.3157,-0.0655,-0.0645,-0.1339,0.0308
2380,0.9247,1.5746,0.1009,-11.4863,13.8623,-2.6084,-0.1279,-1.8663,-0.1279,1.2801,5.1078,0.0857,-0.5644,-0.0015,0.0550,0.1503
2381,1.8112,1.6985,0.0543,-12.2495,11.4676,-2.5534,-0.7632,-2.3948,-0.7632,4.3842,1.0817,-0.0897,0.2710,0.0158,0.2794,-0.2356
2382,0.4240,1.4284,0.0450,-11.8332,10.1339,-2.5378,0.4163,-1.3337,0.4163,2.9963,1.0138,0.4652,0.1118,-0.0735,-0.3299,-0.1728
2383,0.0333,0.2265,0.1371,-11.6909,9.9565,-2.4066,0.1423,-0.1774,0.1423,2.7562,0.7759,-0.1024,-0.6450,0.0764,0.2177,-0.0271
2384,0.0360,1.2809,0.0095,-10.8311,9.0192,-2.3759,0.8598,-0.9373,0.8598,2.0947,0.3275,-0.0347,0.1758,-0.0225,0.2080,-0.0480
2385,1.9531,1.2567,0.1466,-11.3225,6.7221,-2.3069,-0.4915,-2.2970,-0.4915,0.6916,4.7524,-0.2073,0.1223,-0.0277,0.4125,0.0278
2386,0.5675,0.8280,0.1682,-11.1586,5.7654,-2.0905,0.1639,-0.9567,0.1639,1.5463,4.1716,0.8896,-0.5370,0.0310,-0.5579,-0.0532
2387,0.5217,1.7289,0.0109,-9.8399,4.4663,-2.0563,1.3187,-1.2991,1.3187,3.3196,4.2803,-0.3410,-0.4977,-0.2191,0.3249,0.1231
2388,0.7123,0.0550,0.0111,-10.1315,3.8843,-2.0189,-0.2916,-0.5820,-0.2916,3.6365,4.0332,0.3932,-0.2349,-0.0137,-0.3020,0.0211
2389,0.6838,0.7962,0.1776,-9.6403,2.8521,-1.9280,0.4913,-1.0322,0.4913,4.9112,3.9786,0.2803,-0.4844,-0.0600,0.0134,0.2292
2390,0.7084,0.2364,0.1457,-9.7549,2.0445,-1.8066,-0.1146,-0.8076,-0.1146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2391,0.9366,1.7178,0.1255,-8.2590,0.6864,-1.7686,1.4958,-1.3581,1.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2392,0.9547,0.8529,0.1567,-7.5481,-0.3397,-1.6282,0.7109,-1.0261,0.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2393,0.8871,1.4130,0.1691,-6.2310,-1.2399,-1.3731,1.3171,-0.9002,1.3171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2394,1.7155,0.8494,0.0413,-5.0710,-2.7495,-1.3182,1.1600,-1.5096,1.1600,4.0295,1.2203,0.1481,-0.2360,-0.1115,0.4160,-0.0147
2395,1.6500,1.2257,0.0359,-3.3870,-4.0325,-1.2691,1.6841,-1.2830,1.6841,2.5767,1.5843,0.3474,0.6945,0.0490,-0.4611,0.1694
2396,1.3469,1.2127,0.0211,-1.7921,-4.8792,-1.3141,1.5949,-0.8467,1.5949,1.8962,2.4037,0.4224,-0.3273,0.0578,-0.4362,-0.0698
2397,0.2416,1.6162,0.0194,-0.2832,-4.6305,-1.3869,1.5089,0.2486,1.5089,4.0560,0.6307,0.1349,-0.1780,0.0788,-0.3691,0.1856
2398,1.0450,1.1871,0.0171,0.9893,-5.4739,-1.3995,1.2725,-0.8434,1.2725,2.5028,0.7284,0.0919,0.4653,0.0713,-0.2863,0.1552
2399,0.6971,0.4636,0.0568,1.4789,-6.0201,-1.4380,0.4896,-0.5461,0.4896,1.8613,0.7523,0.5534,-0.2495,-0.0437,-0.0632,-0.0219
2400,0.3947,0.7261,0.0481,2.2422,-6.3946,-1.3724,0.7633,-0.3745,0.7633,4.1332,1.0468,0.2828,-0.3303,0.0445,0.0798,0.0428
2401,1.3469,0.8622,0.1745,3.2500,-7.4828,-1.1561,1.0077,-1.0883,1.0077,3.0049,1.1706,-0.6262,-0.1209,-0.0142,0.1995,0.0057
2402,0.0106,0.9764,0.1602,4.0809,-7.1391,-1.0950,0.8310,0.3437,0.8310,2.1984,0.9559,-0.5084,-0.1804,0.0665,0.1022,0.1721
2403,1.6643,1.6908,0.1408,6.3678,-7.9056,-1.0029,2.2868,-0.7665,2.2868,0.3325,2.9880,0.0639,-0.5561,-0.1800,-0.0471,-0.1015
2404,0.1900,1.1573,0.1371,7.4754,-7.4830,-0.8009,1.1077,0.4226,1.1077,4.6217,2.3101,0.1164,0.1577,-0.0807,-0.5520,0.1193
2405,0.3965,0.2570,0.0025,7.9605,-7.6675,-0.8291,0.4851,-0.1845,0.4851,4.7473,2.3105,-0.1173,0.3950,0.0246,-0.2863,-0.1920
2406,0.8520,0.0178,0.0141,8.6466,-8.2654,-0.8645,0.6861,-0.5979,0.6861,2.4111,3.7616,-0.4834,-0.1447,0.0183,0.0848,-0.0562
2407,0.1945,1.2630,0.1170,9.8500,-7.6190,-0.8362,1.2034,0.6463,1.2034,3.6900,-2.3901,0.6202,-0.5378,-0.0548,0.7994,0.0124
2408,0.0900,0.4447,0.1501,10.1645,-7.4028,-0.7214,0.3145,0.2162,0.3145,3.9210,-2.3583,-0.4415,-0.0201,-0.0187,-0.2714,-0.1520
2409,0.3238,0.4797,0.0839,10.7497,-7.2602,-0.6288,0.5852,0.1426,0.5852,4.5875,-2.5231,-0.3165,-0.2469,-0.0568,0.5721,0.0739
2410,1.8811,1.9445,0.0317,13.4203,-6.7891,-0.5467,2.6706,0.4712,2.6706,4.2494,-0.5891,-0.5752,0.0263,-0.0519,-0.0290,0.0346
2411,1.6571,1.8489,0.1112,15.7611,-6.0105,-0.3784,2.3408,0.7785,2.3408,5.0224,-1.2825,-0.1265,0.2431,-0.0699,0.1629,0.0077
2412,1.9400,0.0982,0.0212,17.5552,-6.6414,-0.4440,1.7941,-0.6309,1.7941,5.0013,-1.7877,0.3929,0.2169,-0.0868,0.3079,-0.0181
2413,1.7617,0.2910,0.1314,19.1849,-7.0918,-0.3894,1.6297,-0.4504,1.6297,3.5964,0.1139,-0.1188,0.3423,-0.1316,-0.0029,0.0904
2414,0.8473,0.9509,0.1661,20.2271,-6.5439,-0.2773,1.0422,0.5480,1.0422,2.7328,-0.2891,-0.4226,-0.4447,-0.1661,0.4106,0.0736
2415,1.0472,1.5758,0.1162,21.7223,-5.3078,-0.1306,1.4952,1.2361,1.4952,2.6742,-1.1236,-0.1376,0.6196,0.0683,-0.1156,-0.0865
2416,0.0265,1.1730,0.1623,21.8878,-4.0775,-0.0665,0.1655,1.2302,0.1655,3.8122,-1.4098,-0.2509,-0.5675,0.0842,0.1288,0.0389
2417,1.8697,1.7299,0.0189,23.8248,-2.3829,-0.0891,1.9370,1.6947,1.9370,4.0957,0.4754,0.3497,0.5060,0.0410,0.0602,-0.0461
2418,1.2868,0.7249,0.1534,25.2235,-1.7797,-0.0041,1.3988,0.6032,1.3988,2.5530,0.4798,0.3068,-0.2994,-0.0470,-0.7461,0.1149
2419,0.2774,1.3770,0.1606,25.5470,-0.4602,0.2269,0.3235,1.3194,0.3235,1.8876,-0.2902,0.0022,-0.2871,-0.1024,0.6954,0.0043
2420,1.2124,0.1229,0.0156,26.7287,-0.0821,0.2538,1.1817,0.3781,1.1817,0.7238,-0.8157,0.7333,-0.0704,0.0735,-0.6219,-0.0606
2421,0.0958,1.7010,0.0344,26.4652,1.6558,0.3453,-0.2636,1.7379,-0.2636,2.4678,-1.5370,0.3734,-0.7125,0.0168,0.1406,0.1086
2422,1.6637,1.8020,0.1496,27.4725,3.8520,0.4817,1.0073,2.1963,1.0073,4.3014,-2.1540,0.0284,-0.3659,0.1519,-0.2138,-0.0527
2423,1.5855,1.4555,0.1947,28.2076,5.7831,0.7694,0.7351,1.9311,0.7351,4.9837,-3.7120,-0.2258,0.2144,0.0644,0.1313,-0.0649
2424,0.6299,0.7341,0.0470,28.2244,6.7673,0.7181,0.0169,0.9842,0.0169,3.4518,0.3887,0.6659,-0.2573,-0.2273,0.4536,-0.0025
2425,1.5155,1.2543,0.1591,28.5537,8.6701,0.9762,0.3293,1.9028,0.3293,3.9201,-0.1155,0.2217,0.2177,0.1128,-0.3985,-0.2346
2426,0.5155,0.7350,0.1285,28.3113,9.5461,1.0345,-0.2425,0.8760,-0.2425,3.5209,-0.4529,0.0929,0.2905,0.0282,0.2916,0.0932
2427,1.1771,0.6881,0.0436,28.3809,10.8388,1.0546,0.0696,1.2927,0.0696,2.9184,-0.7518,-0.0603,-0.3864,-0.0796,-0.3161,0.1851
2428,0.3209,0.4777,0.0587,28.1846,11.3714,1.1942,-0.1963,0.5325,-0.1963,3.0104,-1.0956,0.0908,-0.3875,0.1038,-0.0116,-0.1569
2429,0.8955,0.0764,0.0254,28.4180,12.3224,1.1505,0.2334,0.9510,0.2334,2.8684,-1.5036,-0.3330,0.0841,0.0698,-0.3396,0.1131
2430,1.2253,0.3227,0.1921,28.5508,13.5179,1.3825,0.1328,1.1955,0.1328,4.0300,0.7700,-0.2326,0.0526,-0.1466,-0.0371,0.1584
2431,0.2014,0.7262,0.0367,27.8931,13.8886,1.4049,-0.6577,0.3707,-0.6577,3.3642,0.5495,0.7846,0.5891,-0.1095,0.0726,0.0584
2432,0.1082,0.3123,0.1204,27.7087,14.1126,1.4594,-0.1844,0.2240,-0.1844,3.1689,0.6426,-0.1156,0.1643,0.2499,0.0852,-0.1520
2433,1.6890,0.9044,0.0890,26.9817,15.8410,1.4616,-0.7270,1.7284,-0.7270,3.3832,0.5190,-0.4999,0.2079,0.2224,0.0259,0.0179
2434,0.7016,1.1913,0.0041,25.7758,16.6844,1.4302,-1.2059,0.8434,-1.2059,2.3186,0.0623,0.4765,0.0622,-0.1450,-0.1735,-0.0573
2435,1.6137,1.1891,0.0527,24.8301,18.4041,1.4882,-0.9457,1.7197,-0.9457,1.3597,-1.0355,-0.4723,-0.2665,-0.1086,-0.3131,-0.1623
2436,1.4898,0.5353,0.1954,24.3508,19.9932,1.7324,-0.4793,1.5890,-0.4793,1.8018,-2.2037,0.1224,0.2039,-0.0028,0.1951,0.0061
2437,0.4923,0.2644,0.0914,23.9660,20.4031,1.7256,-0.3849,0.4100,-0.3849,2.3202,-2.2888,-0.3636,-0.0574,-0.1045,0.0401,0.1095
2438,1.7967,1.5254,0.1654,22.0836,21.9389,1.9331,-1.8824,1.5358,-1.8824,4.8123,-2.5302,0.5579,-0.3678,-0.1908,-0.3813,0.1238
2439,0.2954,0.0089,0.1954,21.9156,22.1575,2.0703,-0.1680,0.2186,-0.1680,2.7283,-1.2223,-0.1319,0.5413,-0.0264,-0.1647,-0.3546
2440,0.7371,1.1231,0.1087,20.4886,22.3319,2.1536,-1.4270,0.1744,-1.4270,3.7025,-1.6781,0.3052,-0.0938,-0.1053,-0.0796,-0.0619
2441,1.8042,0.9577,0.0419,18.6168,23.2855,2.1765,-1.8718,0.9536,-1.8718,3.0645,0.8425,-0.6169,-0.2339,0.1083,-0.1539,-0.0465
2442,0.8578,1.9107,0.1019,16.5465,22.9327,2.2739,-2.0703,-0.3528,-2.0703,1.1018,0.3427,-0.0334,0.2570,0.0208,-0.4653,0.0907
2443,0.1373,0.5740,0.1377,16.1212,22.6404,2.4030,-0.4253,-0.2923,-0.4253,4.8634,-4.8368,-0.1731,-0.1188,-0.0028,-0.0098,-0.0854
2444,0.3606,1.6736,0.1713,14.6586,21.7103,2.5047,-1.4626,-0.9301,-1.4626,3.2378,-5.0694,-0.2359,0.4313,-0.2158,0.1672,0.0164
2445,0.6859,0.8646,0.1221,13.5812,21.5466,2.5649,-1.0774,-0.1637,-1.0774,2.3914,-4.7796,-0.2645,0.2700,-0.2529,-0.0124,-0.0078
2446,0.2867,1.0468,0.0089,12.7286,20.9243,2.5373,-0.8526,-0.6224,-0.8526,1.2848,-4.6916,0.2036,0.6725,-0.0828,-0.2312,-0.0364
2447,1.8260,0.9515,0.1459,10.6322,21.2499,2.6895,-2.0964,0.3257,-2.0964,2.1151,-3.4623,-0.0241,-0.5117,0.0145,0.1375,0.0168
2448,0.1571,0.2651,0.1344,10.4422,21.0498,2.7414,-0.1900,-0.2001,-0.1900,2.1335,-3.3613,-0.5259,-0.1614,0.0445,-0.2569,-0.1527
2449,1.8015,0.4538,0.0460,8.5383,21.3312,2.8397,-1.9039,0.2814,-1.9039,3.8217,-3.2030,0.1777,0.2833,0.0133,0.3075,-0.0533
2450,0.1670,0.8594,0.1500,8.1566,20.5192,2.9763,-0.3817,-0.8121,-0.3817,3.9144,-3.0616,-0.5640,0.4473,0.0189,0.0674,-0.2150
2451,1.4767,0.7152,0.0995,6.5501,20.0199,3.1133,-1.6065,-0.4993,-1.6065,4.9736,-2.7809,-0.2764,0.2271,-0.1251,0.0480,-0.0624
2452,1.7299,1.2295,0.0881,4.7091,18.7525,3.1371,-1.8410,-1.2673,-1.8410,2.2324,-4.7090,-0.1179,0.5858,-0.0507,-0.6221,-0.0003
2453,1.9374,0.4595,0.1931,2.6965,18.3246,-2.9301,-2.0127,-0.4279,-2.0127,2.7876,2.1702,0.4618,-0.1672,0.1490,-0.0789,0.0958
2454,0.6521,0.9170,0.0734,2.3124,17.3565,-2.7630,-0.3840,-0.9681,-0.3840,4.2037,0.7199,0.1894,-0.0479,-0.0541,-0.2674,0.0711
2455,1.5520,1.8081,0.0759,1.6320,15.1052,-2.6329,-0.6805,-2.2513,-0.6805,4.1193,0.4469,0.1061,0.5281,0.1437,-0.3048,-0.1271
2456,0.3249,0.7231,0.0969,1.6693,14.2994,-2.5137,0.0373,-0.8058,0.0373,3.3809,0.2999,-0.0075,-0.1772,-0.1463,-0.3471,-0.2151
2457,0.4303,0.6667,0.1273,1.7426,13.5673,-2.4316,0.0734,-0.7321,0.0734,2.9447,0.1094,0.0499,0.3289,-0.0325,-0.0903,-0.1991
2458,1.0141,0.3616,0.0066,1.2184,12.5965,-2.5152,-0.5243,-0.9708,-0.5243,1.8545,-0.1654,-0.2245,0.3742,0.0109,-0.1315,0.0529
2459,1.3608,0.6303,0.0353,0.4637,11.1665,-2.5254,-0.7547,-1.4300,-0.7547,0.9621,5.1356,-0.0100,-0.1180,0.0620,-0.0741,-0.0937
2460,1.2634,1.3880,0.1277,0.2960,9.3380,-2.3598,-0.1677,-1.8285,-0.1677,2.4247,4.2780,0.4801,-0.0801,0.0184,-0.1541,0.0248
2461,1.3116,1.4521,0.1298,0.3868,7.2547,-2.1826,0.0908,-2.0833,0.0908,4.3699,3.8723,0.0283,-0.1018,0.0152,0.1286,-0.1775
2462,1.2094,0.2087,0.0244,-0.1508,6.1586,-2.2246,-0.5376,-1.0960,-0.5376,2.8149,1.1611,-0.3061,-0.4558,0.0575,0.1595,0.0229
2463,0.8883,0.4313,0.0997,-0.3743,5.3170,-2.1105,-0.2235,-0.8416,-0.2235,2.2916,1.4562,-0.5148,0.3732,-0.0737,-0.4288,-0.0618
2464,0.1118,0.5466,0.0907,0.0908,4.9085,-2.0424,0.4651,-0.4085,0.4651,1.6791,1.4564,-0.2799,0.6375,-0.1205,0.3727,-0.0621
2465,1.4549,1.2492,0.0161,0.5297,3.1149,-1.9952,0.4389,-1.7935,0.4389,1.2354,2.6843,-0.5345,0.0359,0.0203,0.6105,0.0356
2466,0.3418,0.3708,0.0505,0.7287,2.7369,-1.9295,0.1990,-0.3780,0.1990,1.3285,3.0528,-0.1733,0.1085,0.0190,0.1474,-0.3379
2467,0.0498,1.2990,0.0599,2.0144,2.2356,-1.9553,1.2857,-0.5013,1.2857,1.7831,3.8400,-0.1162,-0.0839,-0.0125,0.0492,0.0696
2468,0.2153,0.3913,0.0934,2.2202,1.9115,-1.7960,0.2058,-0.3241,0.2058,2.2059,3.6945,-0.0802,0.4079,0.0220,0.2617,-0.0523
2469,0.6645,1.7993,0.1597,3.7534,0.7986,-1.6916,1.5333,-1.1128,1.5333,3.9131,3.9320,0.5470,-0.1188,-0.0316,-0.0266,-0.0453
2470,0.4441,1.1093,0.0194,4.8607,0.2449,-1.6151,1.1073,-0.5537,1.1073,4.3711,0.9207,0.5078,0.0743,-0.0674,0.1211,-0.0642
2471,0.5421,1.1611,0.0685,6.0021,-0.3827,-1.5350,1.1413,-0.6276,1.1413,3.2260,0.6278,0.0353,-0.0406,0.0472,0.2545,0.0821
2472,1.0720,0.5549,0.1812,6.5486,-1.4861,-1.4381,0.5466,-1.1034,0.5466,1.9637,0.6416,0.1382,-0.0756,0.0141,0.6932,-0.0881
2473,1.7836,1.1423,0.0613,7.8431,-3.1678,-1.3665,1.2945,-1.6816,1.2945,0.2431,2.4347,0.1258,0.1020,0.0622,-0.6407,0.1698
2474,0.7434,0.5422,0.1428,8.4916,-3.8164,-1.2330,0.6485,-0.6486,0.6485,1.0936,3.3570,0.1569,-0.2327,-0.0267,-0.3953,-0.0779
2475,1.9279,1.4825,0.0671,10.5362,-5.1087,-1.2436,2.0445,-1.2923,2.0445,3.4128,3.6970,0.1503,0.0825,0.0261,-0.0449,-0.0230
2476,1.7385,0.8241,0.1047,11.8414,-6.4116,-1.0995,1.3052,-1.3029,1.3052,3.8817,0.0888,-0.1649,-0.5819,0.0041,-0.6059,-0.0081
2477,0.0744,1.2752,0.0674,13.1017,-5.8857,-1.1012,1.2603,0.5260,1.2603,3.8728,-0.3986,0.6895,-0.4701,0.0685,0.0268,-0.0952
2478,0.6429,1.9895,0.1321,15.1891,-5.6413,-0.9040,2.0873,0.2444,2.0873,4.5458,-1.0124,0.2641,0.3802,0.0311,0.1231,0.0608
2479,1.0597,1.1369,0.0211,16.7872,-5.6750,-0.8326,1.5981,-0.0337,1.5981,1.0789,-1.7475,-0.1908,-0.1287,-0.0897,-0.2509,-0.0123
2480,0.3911,0.9014,0.1717,17.7526,-5.3367,-0.6175,0.9654,0.3383,0.9654,2.0193,-2.1424,0.3615,0.2020,-0.0122,0.1710,0.0528
2481,1.1043,0.7507,0.1314,19.1705,-5.3140,-0.3864,1.4179,0.0227,1.4179,4.2221,-0.1869,-0.2389,0.4711,0.1570,-0.0720,-0.0345
2482,1.2631,1.5224,0.0523,21.0329,-4.3373,-0.2772,1.8624,0.9767,1.8624,3.8386,-0.8262,-0.2403,0.2262,0.1059,-0.1698,0.1874
2483,0.0436,1.6271,0.1283,21.5493,-2.8106,-0.1398,0.5164,1.5267,0.5164,4.3854,-1.2414,-0.2987,0.0837,-0.1121,-0.1944,0.0617
2484,1.3654,1.1770,0.1180,23.0188,-1.8439,-0.0155,1.4694,0.9668,1.4694,4.4792,0.2283,-0.1665,0.2568,-0.1148,-0.3256,-0.0840
2485,0.2328,0.4505,0.1781,23.1708,-1.3145,0.1611,0.1520,0.5293,0.1520,4.2286,-0.0263,0.0447,-0.1476,0.1013,-0.2350,-0.0789
2486,0.8927,0.2818,0.1272,23.9395,-0.9388,0.3207,0.7687,0.3757,0.7687,3.4805,-0.2669,-0.0570,-0.4006,-0.1695,-0.4278,-0.0203
2487,0.4351,0.4975,0.1807,24.1836,-0.3146,0.5330,0.2441,0.6242,0.2441,3.1392,-0.6442,-0.0972,0.8006,-0.1833,0.1880,0.0316
2488,0.4615,1.4127,0.0910,23.8475,1.0676,0.6161,-0.3361,1.3822,-0.3361,3.9524,-0.9848,0.4420,-0.7317,0.1310,0.2231,-0.0441
2489,0.6757,1.3813,0.1482,23.5653,2.6068,0.7025,-0.2823,1.5392,-0.2823,4.9558,-1.3744,-0.5956,0.5313,-0.1461,0.1443,-0.0779
2490,1.2675,1.0665,0.0640,23.9754,4.2216,0.8207,0.4102,1.6148,0.4102,1.1696,1.4007,0.3568,0.4984,-0.0089,0.0429,0.1418
2491,0.4148,0.3979,0.1302,24.0687,4.7869,0.8891,0.0933,0.5653,0.0933,0.9215,1.9055,-0.4920,-0.7730,0.1183,0.1004,-0.0479
2492,1.8727,1.7264,0.1198,23.8538,7.3325,1.0890,-0.2149,2.5456,-0.2149,2.1839,-2.9151,0.4183,0.0607,0.1063,0.4213,-0.0835
2493,1.5325,0.4616,0.0047,24.1674,8.8505,1.1872,0.3137,1.5180,0.3137,3.7911,-2.9543,-0.1890,-0.2509,0.0648,0.0860,-0.0840
2494,0.7943,1.2902,0.0210,23.2392,10.0866,1.1745,-0.9282,1.2361,-0.9282,4.8839,-2.7893,0.0578,-0.2133,-0.2110,-0.5092,0.0778
2495,1.6591,0.8663,0.1347,23.1183,11.8898,1.2552,-0.1209,1.8032,-0.1209,4.6395,-1.1871,0.1861,-0.4616,0.1767,0.1650,-0.0829
2496,1.4385,1.2091,0.0817,22.3979,13.6037,1.3312,-0.7204,1.7139,-0.7204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
