Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
989,0.3122,0.9470,-0.0694,-0.8011,-0.7224,-0.0437,4.4487,0.3648,-0.1240,0.0798,-0.0923,-0.2405,0.0446
990,-0.2216,-0.8852,0.0585,0.7515,0.5890,0.1305,4.4226,-2.0030,0.1141,-0.8762,0.0940,0.1754,-0.1524
991,0.1323,0.3285,0.0472,-0.2336,-0.2786,0.0350,4.7886,-1.9633,-0.1888,-0.0373,0.0731,0.3117,-0.0820
992,-0.4234,-0.7477,0.0176,0.8047,0.5242,0.0428,3.9184,-2.0006,0.0070,0.3117,-0.2070,-0.3329,0.1366
993,-0.0032,-0.1084,0.0213,-0.0195,0.1112,0.0542,3.7754,-2.1381,-0.2038,-0.1878,-0.0263,-0.4633,-0.1413
994,-0.3477,-0.1907,-0.0334,0.3770,-0.0084,-0.0216,3.5727,-1.9704,-0.7134,0.2365,0.0422,-0.3924,-0.0648
995,-0.2081,0.4447,0.0795,0.1062,-0.4339,0.1153,3.6766,-1.9454,0.0409,0.1929,0.1047,-0.4176,-0.1313
996,0.6818,0.6468,-0.0539,-0.8482,-0.5230,0.0087,4.6221,-1.9466,0.2132,-0.3507,0.0448,0.5053,-0.0269
997,-0.0046,-0.6070,-0.0529,0.2074,0.6533,-0.0321,4.0328,-2.0709,-0.3198,0.2004,0.0626,-0.5151,0.0693
998,-0.2102,-0.7872,0.0560,0.3935,0.7367,0.0091,3.3883,-2.1593,0.4390,0.6642,-0.1735,-0.4607,0.1128
999,-0.9330,0.0461,0.0385,0.8173,-0.2268,-0.0356,2.8587,-1.9110,0.0618,0.0007,-0.1013,0.0428,0.0213
1000,-0.6714,-0.3605,-0.0111,0.5065,-0.6832,0.0841,5.0017,-0.7492,1.0284,-0.0583,-0.1058,0.3820,0.1010
1001,-0.8540,-0.4736,0.0294,0.5546,-0.7655,0.1035,3.6460,0.2196,0.4595,-0.3218,-0.1454,-0.3637,0.0574
1002,-0.6642,-0.2977,0.0308,0.5522,-0.4588,-0.0633,4.3387,0.3109,0.3281,-0.7672,-0.0870,0.1396,-0.0472
1003,-0.9280,0.7172,-0.0470,-0.4355,-0.9712,-0.0772,5.0065,0.2812,0.1252,-0.5012,0.1824,0.1771,0.0345
1004,0.8951,0.7310,-0.0405,-0.8922,0.8234,-0.0994,3.8782,0.0930,-0.3989,-0.1524,-0.2370,0.4802,-0.0536
1005,0.7174,0.1876,-0.0840,-0.1882,0.7730,-0.1370,3.1380,0.2331,0.1432,0.2784,-0.0353,0.3210,-0.0195
1006,-0.5033,-0.9530,0.0260,0.9297,-0.6812,-0.0306,4.0184,0.5507,0.3346,-0.2013,0.0792,0.3430,0.0161
1007,0.8603,-0.1305,-0.0065,0.2992,0.8396,-0.0978,3.4310,0.8355,0.4010,0.0174,-0.1641,0.4306,-0.0632
1008,0.1781,-0.3747,0.0966,0.3160,0.0453,0.1879,4.9069,-0.1337,-0.2923,0.2899,-0.0423,0.2934,-0.0590
1009,-0.0166,0.4526,0.0899,-0.5492,0.0536,0.0439,4.9274,-0.3076,0.0508,-0.3899,0.0424,-0.1923,-0.0876
1010,0.4323,-0.4270,0.0723,0.3652,0.3419,0.0141,4.5386,-0.3613,-0.5776,0.2126,0.0672,0.1059,-0.0974
1011,0.7332,0.3334,-0.0835,-0.4541,0.7855,-0.0736,4.0005,-0.4063,0.1583,-0.3456,0.0625,-0.8603,-0.0563
1012,-0.2495,0.4840,0.0747,-0.5076,-0.2501,0.0851,4.5667,-0.5232,0.1233,0.0607,0.0460,0.0419,0.0056
1013,-0.2121,-0.4493,0.0806,0.5465,-0.1660,0.1146,4.4026,-0.6332,-0.4218,-0.2765,-0.0595,-0.0532,0.0613
1014,0.8931,0.2519,-0.0286,-0.3015,0.9052,-0.0461,3.7520,-0.7596,0.6594,-0.0596,-0.1825,-0.0807,-0.0988
1015,-0.1377,0.5929,0.0549,-0.5173,-0.2392,-0.0202,4.1359,-0.7321,0.0959,0.2135,0.1895,0.0735,0.1195
1016,-0.1533,-0.9885,-0.0502,1.0006,-0.0803,-0.1018,3.8041,-0.5210,0.0922,-0.1423,-0.0439,-0.0823,-0.0158
1017,-0.7717,0.1103,0.0557,-0.0376,-0.7481,-0.0093,4.4316,-0.3404,0.0145,-0.2238,0.1079,0.2758,0.0296
1018,0.9652,0.3482,0.0911,-0.3238,0.9649,0.0753,3.7595,-0.5972,-0.1397,0.1294,0.1153,-0.4293,-0.0757
1019,-0.9447,-0.8955,0.0757,1.0404,-0.8305,-0.0202,4.1088,-0.3484,0.4235,0.2505,0.0521,-0.2175,0.1284
1020,-0.5593,0.9027,-0.0335,-0.8318,-0.6506,0.0483,4.8935,-0.5104,-0.1712,0.6463,-0.2375,0.3217,0.0137
1021,-0.6316,-0.8076,0.0029,0.8475,-0.4657,0.0160,4.1336,0.4531,-0.2001,-0.2039,0.0012,0.2321,0.0478
1022,0.6475,0.2159,0.0554,-0.3744,0.5920,0.1245,4.7682,-0.5341,-0.2150,0.5327,0.0949,-0.2690,0.1738
1023,0.1676,-0.1589,0.0567,0.1763,0.2142,-0.0240,4.4303,-0.4267,-0.3648,0.4128,-0.0474,0.5411,0.0452
1024,-0.5524,0.0739,0.0800,0.0402,-0.4995,0.1111,4.8413,-0.5544,-0.0714,-0.0113,0.0263,-0.2106,-0.1486
1025,0.3983,-0.7591,0.0788,0.6968,0.6042,0.0339,4.2839,-0.3942,-0.2072,0.5180,-0.0204,0.1375,0.1018
1026,-0.7279,-0.3421,-0.0660,0.5603,-0.6512,0.0259,4.8849,-0.3170,0.2019,0.4831,0.2032,-0.3843,0.0549
1027,0.1454,-0.4064,0.0075,0.3094,0.2083,-0.0156,4.7008,-0.2308,0.7452,0.0353,-0.1218,0.1234,-0.0266
1028,0.7969,-0.6828,0.0441,0.4104,0.9964,0.0399,3.8420,-0.1066,-0.3625,-0.3412,0.2208,-0.3437,0.0717
1029,-0.6303,0.3447,0.0755,-0.0315,-0.5965,0.0173,4.2305,-0.2871,0.3872,0.0609,0.0432,0.3921,0.0842
1030,-0.3057,-0.2688,-0.0134,0.2858,-0.1289,-0.0008,4.5130,-0.2351,-0.6439,0.1441,0.0539,0.2584,-0.0510
1031,0.5924,0.3698,0.0512,-0.6812,0.4051,0.1455,3.9521,-0.5019,0.3572,-0.5658,0.1134,0.4936,-0.0697
1032,0.0079,-0.1618,-0.0668,0.1107,0.1153,-0.1534,3.8628,-0.2002,0.1023,-0.3470,-0.1852,0.2382,-0.0776
1033,-0.0130,-0.9150,0.0469,0.8894,0.3477,-0.0132,3.8413,0.0512,0.4229,0.0183,-0.1151,-0.3056,-0.0558
1034,-0.8364,-0.3027,-0.0153,0.5972,-0.7193,0.0453,4.7538,0.1000,0.4465,0.0372,0.0725,0.0106,0.1043
1035,-0.3777,0.0656,-0.0195,0.1299,-0.3398,-0.0640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1036,0.7600,0.7519,-0.0305,-1.0280,0.3185,-0.0017,4.4399,-0.1874,0.1883,-0.5161,-0.0508,-0.1933,-0.0499
1037,-0.6964,-0.3850,-0.0688,0.6034,-0.5778,-0.0337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1038,0.1937,0.6675,0.0284,-0.6490,-0.1052,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1039,-0.4752,-0.6428,0.0380,0.7357,-0.2968,0.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1040,0.5975,-0.5842,-0.0808,0.2645,0.8500,-0.0153,4.8048,0.0717,0.2544,-0.0913,-0.0206,0.1721,-0.0409
1041,0.2573,-0.9873,0.0194,0.6841,0.6916,0.0953,4.5209,0.1319,0.0654,0.1626,0.0264,0.1116,0.1074
1042,-0.8442,0.4028,-0.0126,0.0746,-0.9700,-0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1043,-0.6496,-0.6576,-0.0422,0.9769,-0.2135,-0.0040,4.5545,-2.5858,0.1633,0.3588,-0.0322,-0.1837,0.0600
1044,-0.0669,0.0112,0.0009,-0.0076,-0.1616,0.0320,4.3925,-2.6988,-0.3669,-0.2326,0.0991,-0.2321,0.0002
1045,-0.4111,0.1940,0.0979,0.0830,-0.5316,0.0447,4.1095,-2.5808,0.2541,0.2442,0.0240,-0.1093,0.1205
1046,-0.7738,-0.2412,0.0326,0.7527,-0.4804,0.0997,3.3768,-2.5069,0.5278,-0.0541,-0.0771,-0.1856,-0.1023
1047,0.1369,0.8700,-0.0077,-0.7386,-0.5546,-0.0361,3.8724,-2.2791,-0.4102,0.2763,0.1724,0.4413,0.1312
1048,0.1398,-0.8552,-0.0081,0.5798,0.6472,0.0226,3.3755,-2.4995,0.0045,0.0273,0.0240,-0.0442,-0.1102
1049,0.0674,0.6769,0.0369,-0.5279,-0.4046,0.0704,3.9031,-2.4567,-0.1249,0.1863,-0.0768,-0.3685,-0.0540
1050,0.8927,0.5524,-0.0008,-1.0732,0.1846,0.0686,4.9881,-2.5549,-0.1726,-0.3072,0.0678,0.2604,-0.0028
1051,-0.7500,-0.7468,-0.0165,1.0459,0.0827,-0.0236,3.8761,-2.6960,-0.5748,0.2638,0.0461,0.1568,0.2489
1052,-0.9427,-0.5689,0.0487,1.0865,-0.1715,0.0191,2.8506,-2.7423,-0.2948,-0.0347,0.0088,-0.2188,-0.0185
1053,-0.6644,0.4601,0.0446,0.2494,-0.8623,0.0191,2.5285,-2.3633,0.4660,-0.2903,-0.0754,-0.3528,0.0381
1054,-0.8920,0.3656,-0.0573,0.3923,-0.8246,-0.0005,2.4159,-1.9170,-0.6677,0.4629,-0.0339,-0.0391,-0.0820
1055,-0.9293,0.8758,0.0892,0.1339,-1.2207,0.1752,2.8560,-1.7472,-0.7424,0.7446,-0.0715,0.0447,0.0010
1056,0.8928,0.9717,0.0673,-1.1823,-0.3146,-0.0183,4.0589,-1.9198,-0.6212,0.7174,-0.0335,-0.5306,-0.1091
1057,0.7255,0.0066,0.0592,-0.6369,0.3350,0.1418,4.4070,-2.2902,0.0567,0.3069,-0.0913,0.0899,0.0796
1058,-0.1322,-0.6842,0.0051,0.4075,0.4934,0.0571,3.7689,-2.3514,0.3904,-0.2080,0.1092,0.1472,0.0579
1059,0.8559,-0.1342,-0.0098,-0.7693,0.5009,-0.0769,4.3284,-2.5052,-0.3594,-0.0812,0.0666,-0.1248,-0.0346
1060,0.9054,0.3003,0.0239,-0.9063,0.1879,-0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1061,-0.8561,0.6381,-0.0410,0.3695,-0.9412,-0.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1062,-0.1381,-0.1116,-0.0076,0.2321,-0.0219,0.0795,4.8801,-2.3405,-0.2018,-0.5813,0.0182,0.2791,-0.0173
1063,-0.8483,-0.6743,-0.0835,1.0954,0.1872,0.0144,3.8315,-2.2226,0.0430,0.2017,-0.0636,-0.4485,0.0469
1064,0.3948,0.0928,0.0675,-0.2843,0.1217,0.0251,4.0653,-2.3469,-0.1461,-0.3346,0.1403,-0.1569,0.0526
1065,0.8750,-0.7684,0.0943,-0.4733,1.1056,0.0817,4.2292,-2.6879,0.4046,-0.7724,-0.0564,0.0022,-0.0027
1066,0.7202,0.9117,-0.0980,-1.0104,-0.6463,-0.1874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1067,-0.6786,-0.2850,0.0193,0.7056,-0.0580,-0.0566,4.7153,-2.3709,-0.4246,0.1613,0.0014,-0.2339,0.0212
1068,-0.2923,0.9470,-0.0442,-0.2385,-0.9216,0.0360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1069,0.9657,-0.9949,0.0388,-0.2786,1.2871,0.0557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1070,-0.6433,-0.5885,0.0407,0.8532,0.3002,-0.0365,4.2233,-2.4793,0.3720,-0.2075,-0.0511,0.0056,-0.0457
1071,0.7045,-0.6613,0.0244,-0.3686,0.8664,0.0723,4.4215,-2.6857,0.2657,0.0910,0.0489,-0.0673,-0.0219
1072,-0.5760,-0.3481,0.0329,0.6729,0.1701,-0.0192,3.9303,-2.8221,-0.1680,0.6925,-0.0499,0.1955,-0.0368
1073,0.0400,0.2699,-0.0118,-0.1917,-0.2506,-0.0363,4.0310,-2.6213,-0.6760,0.0901,0.0215,-0.2468,0.0552
1074,-0.1998,-0.1630,0.0015,0.2322,0.1646,-0.0946,3.8171,-2.5863,-0.1118,-0.0091,0.0317,0.5462,-0.2428
1075,-0.2835,-0.0215,0.0679,0.1935,-0.1064,-0.0160,3.5978,-2.5339,0.2508,-0.1882,-0.2219,0.3358,0.0502
1076,0.2264,0.2906,0.0144,-0.3729,-0.0695,0.0254,3.9169,-2.6983,0.1591,0.0183,0.0105,0.2660,-0.0241
1077,-0.0881,0.6547,-0.0450,-0.3360,-0.5381,-0.0520,4.3136,-2.4434,0.2916,-0.0025,0.0996,-0.4422,-0.0942
1078,-0.8757,-0.4211,-0.0568,1.0331,-0.2360,0.0294,3.3707,-2.3372,0.0086,-0.2594,0.0576,0.5270,-0.0603
1079,-0.0953,-0.2623,-0.0287,0.2383,0.0741,0.0574,3.0634,-2.5098,0.4273,0.2592,-0.0560,-0.1774,-0.0472
1080,0.6639,0.2142,0.0480,-0.7577,0.1758,0.1126,3.8731,-2.5728,0.4208,0.4752,-0.0514,-0.0334,-0.0793
1081,0.2903,-0.2249,0.0387,-0.0905,0.2767,-0.0289,3.8719,-2.5789,0.5150,0.2442,-0.1328,0.0117,0.0549
1082,0.9994,-0.5940,-0.0588,-0.5880,0.9776,0.0049,4.5846,-2.8907,0.1784,-0.5580,0.0328,-0.0913,-0.0352
1083,-0.1421,0.4598,-0.0387,-0.0933,-0.5705,-0.0121,4.5632,-2.6784,-0.1440,-0.2054,0.0624,-0.3826,-0.0131
1084,0.4424,0.7576,-0.0658,-0.8233,-0.5175,-0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1085,-0.2856,-0.1515,0.0431,0.3404,-0.0024,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1086,0.0705,-0.0969,-0.0732,0.0611,0.0843,-0.1387,4.9785,-2.5497,-0.2305,0.2498,-0.1685,-0.3207,0.0042
1087,0.1965,0.1971,0.0558,-0.1780,-0.0421,-0.0306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1088,-0.0971,-0.8825,0.0402,0.6006,0.7441,0.0791,4.6734,-2.6791,0.3830,0.5976,0.0959,0.3701,0.0900
1089,0.8675,0.0484,-0.0835,-0.7805,0.3697,-0.0801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1090,0.9701,0.9153,0.0408,-1.3433,-0.1756,0.0479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1091,0.9412,0.8128,0.0296,-1.1715,-0.1727,-0.0174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1092,-0.3809,0.2372,-0.0673,0.2319,-0.3714,-0.0604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1093,-0.6334,0.0599,-0.0599,0.4441,-0.4433,-0.0832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1094,-0.3346,0.7481,-0.0689,-0.2702,-0.8468,-0.1558,4.7653,-4.2444,-0.6878,0.5703,0.0333,-0.3674,-0.0372
1095,-0.7108,-0.7571,0.0056,1.0436,0.0127,-0.0493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1096,-0.4642,0.2971,0.0359,0.0503,-0.6116,0.0336,4.9077,-4.4776,-0.0023,-0.1950,0.0481,-0.0484,0.1033
1097,0.7459,0.3900,0.0891,-0.7693,0.4731,0.1051,4.7781,-4.5186,0.2560,0.2963,-0.1434,-0.4781,0.2612
1098,0.6407,-0.8453,-0.0782,0.0979,1.0731,-0.1525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1099,0.9658,-0.9357,-0.0479,0.1816,1.3990,-0.0273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1100,0.0439,-0.4667,-0.0791,0.3133,0.2441,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1101,-0.1672,0.1100,-0.0009,-0.0443,-0.2008,-0.0889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1102,0.6032,-0.4341,0.0634,0.1105,0.8236,0.0547,4.9083,-0.3180,-0.1944,-0.2489,-0.1257,0.4971,-0.3008
1103,-0.5539,-0.7670,-0.0067,0.8752,-0.1040,-0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1104,-0.4010,0.9709,0.0916,-0.6016,-0.8647,0.1908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1105,0.0909,-0.0013,0.0950,-0.1145,0.0494,0.0275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1106,0.2584,0.8705,-0.0649,-0.8713,-0.4688,-0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1107,-0.8696,0.4939,0.0610,0.1913,-0.8978,0.0348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1108,0.1145,0.4176,0.0150,-0.2685,-0.2421,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1109,-0.3165,-0.9503,-0.0415,0.9432,0.5046,-0.1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1110,0.1784,0.9080,0.0326,-0.7969,-0.4989,0.0666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1111,-0.2012,-0.3147,-0.0277,0.3573,0.1619,-0.0860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1112,0.2545,-0.3251,0.0175,0.0032,0.3853,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1113,0.7448,-0.5556,-0.0638,-0.1773,0.9485,-0.1467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1114,-0.9710,-0.6560,-0.0919,1.0324,-0.5148,-0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1115,0.8631,-0.2836,-0.0047,-0.2289,0.7799,0.0491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116,0.3453,0.7267,-0.0475,-0.8718,-0.1683,-0.0718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1117,-0.9497,-0.7347,0.0440,1.0887,-0.5945,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1118,-0.8300,-0.9027,0.0567,1.2776,-0.3074,-0.0408,4.7310,-2.1388,0.1107,-0.3039,0.2038,0.4325,0.0269
1119,0.3923,-0.0697,-0.0320,-0.2213,0.3885,-0.0856,4.8616,-2.0881,-0.6279,0.1985,0.0819,-0.0069,-0.0483
1120,-0.3074,-0.3125,-0.0707,0.3299,-0.1759,-0.1613,4.5067,-1.9527,-0.2025,0.4884,-0.1784,-0.4889,0.1151
1121,-0.1309,0.3049,0.0811,-0.2145,-0.0918,0.0479,4.8490,-1.9384,-0.5240,0.3297,-0.1184,0.2190,0.0307
1122,0.6116,-0.8400,0.0411,0.5949,0.8534,0.0350,4.4150,-2.1832,-0.1035,0.2619,-0.0862,-0.4369,0.0527
1123,-0.8637,-0.6571,0.0800,0.8182,-0.6575,0.1517,3.4678,-2.1703,0.3616,-0.0767,0.0762,0.2424,-0.0761
1124,-0.2082,-0.9951,0.0874,0.9320,0.1697,0.0897,2.5554,-2.4637,-0.0064,0.1657,0.2289,0.2321,-0.1020
1125,-0.2813,0.7005,-0.0146,-0.5255,-0.6231,0.0259,2.9483,-2.3005,0.0257,0.2215,0.0844,-0.3718,-0.0913
1126,0.3761,0.8728,0.0777,-0.9728,-0.1513,0.1238,3.9695,-2.3664,0.0474,0.3244,0.1002,-0.0119,-0.0932
1127,-0.1146,0.3603,-0.0078,-0.1515,-0.2355,0.0019,4.0840,-2.2773,0.0301,-0.1977,0.1388,-0.1642,-0.1029
1128,0.3795,0.4117,-0.0074,-0.5423,-0.0598,0.0344,4.5198,-2.2420,-0.2730,0.0315,-0.0467,-0.1670,-0.0283
1129,-0.3091,-0.2227,-0.0296,0.4617,-0.0782,0.0450,4.1995,-2.2616,0.3605,-0.4118,0.0722,0.2737,-0.2666
1130,0.0690,-0.4505,-0.0003,0.3233,0.3738,-0.0306,3.7617,-2.2806,-0.6996,-0.0698,-0.0596,0.0126,0.0778
1131,-0.0389,0.8390,0.0112,-0.6103,-0.5299,-0.0155,4.3372,-2.2878,-0.4232,-0.0298,-0.0904,-0.1605,-0.1405
1132,0.0278,-0.0529,0.0014,-0.0046,-0.0340,-0.0574,4.3856,-2.0941,0.0610,0.1344,-0.2287,0.5160,0.0059
1133,0.8376,0.6329,-0.0192,-0.9238,0.2641,-0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1134,0.7119,-0.8108,0.0677,0.3054,0.9746,0.0207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1135,0.0445,-0.1600,-0.0901,0.1295,0.1071,-0.1174,5.0120,-2.3276,-0.0240,-0.3659,0.0056,-0.3049,0.0002
1136,-0.0750,-0.0543,0.0719,0.0255,-0.0610,-0.0121,4.9178,-2.3069,0.0500,-0.3694,0.0225,-0.4310,-0.1647
1137,0.8724,0.1813,-0.0029,-0.5217,0.6259,0.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1138,-0.0597,-0.6385,0.0168,0.6406,0.1857,0.1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1139,0.2549,0.5414,0.0775,-0.5962,-0.0234,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1140,-0.2135,-0.8280,-0.0802,0.8041,0.2710,-0.0248,4.9109,-2.6015,0.4774,0.5267,0.1633,0.1978,0.0875
1141,-0.2768,0.6700,-0.0714,-0.4165,-0.5499,-0.1216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1142,-0.1572,-0.7498,-0.0893,0.7464,0.1339,-0.0926,4.4751,-2.3667,0.1765,0.4262,-0.0307,-0.3452,0.1353
1143,-0.1567,0.3715,0.0754,-0.2701,-0.3517,0.1066,4.6074,-2.4056,-0.0963,-0.4168,0.0809,-0.1045,-0.0903
1144,-0.7502,-0.2750,-0.0032,0.5988,-0.4111,-0.0541,3.9651,-2.2679,-0.0223,-0.1445,0.0230,0.5578,0.0652
1145,0.5376,-0.0596,0.0599,-0.0799,0.5198,0.0200,4.1700,-2.3021,0.0967,-0.3274,-0.0228,-0.3716,0.1437
1146,0.8727,0.4944,0.0974,-0.8482,0.5214,0.1231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147,0.2087,-0.8904,0.0986,0.6129,0.6184,0.1071,4.8810,-2.7391,-0.0787,0.3189,0.0725,0.0424,-0.1315
1148,-0.1455,0.6394,-0.0330,-0.4006,-0.4885,-0.0592,4.9770,-2.6588,0.1933,0.0917,0.0171,-0.2611,0.0374
1149,-0.1509,0.0063,0.0681,0.1971,-0.1292,0.0211,4.6870,-2.5683,0.1128,-0.3954,-0.1998,0.1504,0.0718
1150,0.6117,-0.5573,-0.0184,0.0591,0.8232,-0.0673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1151,-0.8481,-0.5297,-0.0079,0.8570,-0.3480,0.0857,4.2001,-2.9235,0.0091,0.6934,-0.1130,0.1835,-0.0215
1152,-0.9051,0.0564,0.0007,0.4510,-0.7735,-0.0253,3.3547,-2.6439,0.4034,0.2842,-0.1143,-0.3575,-0.2066
1153,0.6239,0.0858,0.0124,-0.5314,0.4685,-0.0345,4.0353,-2.6126,-0.1127,0.1931,-0.0018,0.2531,-0.2212
1154,0.4451,-0.7747,-0.0342,0.3638,0.8317,-0.0098,4.1813,-2.8192,0.1582,0.1086,0.0244,-0.3415,0.0304
1155,0.5071,0.0626,0.0038,-0.3319,0.3833,-0.0781,4.7570,-2.8644,0.0430,-0.1409,0.1688,-0.1871,0.1137
1156,-0.9757,0.8833,0.0937,-0.1957,-1.2239,0.1619,4.1497,-2.7099,-0.3213,0.0417,-0.0917,0.0927,-0.0503
1157,-0.7042,-0.4388,0.0679,0.7747,-0.1399,0.1607,3.3780,-2.8939,-0.4450,-0.1182,-0.0783,-0.0223,-0.0431
1158,-0.8106,-0.9126,0.0363,1.1945,0.1238,0.0866,2.5376,-3.4002,0.4303,0.3675,0.0180,0.0936,-0.0020
1159,0.0167,-0.1392,-0.0754,0.1185,0.1622,-0.0956,2.5911,-3.2834,0.1503,0.5370,-0.1490,0.2071,0.0595
1160,-0.8200,-0.9070,0.0621,1.2366,0.0351,-0.0092,2.1864,-3.7460,-0.0700,0.3464,-0.1191,-0.1770,0.0949
1161,-0.0754,-0.7241,0.0565,0.4749,0.5534,0.1333,2.5513,-4.2303,0.1172,-0.1201,0.1841,-0.2014,0.0051
1162,0.0378,0.7759,0.0506,-0.5319,-0.5781,0.0287,2.1285,-3.9130,0.1562,0.0450,0.0710,0.2047,0.0130
1163,0.8830,0.3021,0.0124,-0.9314,0.1363,-0.0657,2.6277,-3.4798,-0.7433,0.1778,0.0472,0.3984,-0.0165
1164,-0.1389,-0.2770,-0.0708,0.1953,0.1527,-0.1481,2.5452,-3.4023,-0.4585,0.5212,-0.0070,-0.0384,-0.0118
1165,-0.4659,-0.9390,-0.0085,0.9195,0.2980,0.0305,2.5743,-3.8029,0.0828,0.0492,-0.0453,-0.0326,0.0895
1166,0.5852,-0.9302,-0.0352,0.2109,1.0715,0.0618,3.7477,-3.9915,-0.5146,-0.2406,-0.0832,-0.3069,-0.0669
1167,0.8103,0.1277,0.0719,-0.6545,0.3385,0.0163,4.0406,-3.9152,-0.3703,0.0171,0.0756,0.5099,0.0913
1168,-0.8976,-0.5487,-0.0070,1.0920,-0.1768,0.0879,3.9199,-4.3117,0.0086,-0.0553,-0.1395,0.1622,0.0062
1169,0.3778,-0.4531,0.0246,-0.0698,0.5691,0.0711,4.4454,-4.2779,0.1627,-0.3836,-0.0688,0.0381,-0.0408
1170,-0.9252,0.2947,-0.0201,0.5711,-0.6711,-0.1171,3.9588,-4.3308,-0.2627,-0.2211,-0.0909,-0.3655,0.0340
1171,-0.3965,0.2393,-0.0684,0.1833,-0.3306,-0.1439,3.6846,-4.3353,-0.4580,-0.2844,0.1240,0.4425,0.0134
1172,0.1792,-0.9356,-0.0140,0.4897,0.7714,-0.0430,4.4374,-4.2947,0.5698,-0.3114,0.0078,0.4231,0.0226
1173,0.4859,0.9953,-0.0678,-1.0953,-0.3226,-0.0933,3.9501,-4.0092,-0.0598,-0.3782,0.0195,0.0500,-0.0877
1174,-0.6550,0.1488,-0.0495,0.3161,-0.5472,-0.0701,3.3810,-3.9940,-0.2369,0.2447,-0.1153,0.1637,-0.0809
1175,0.2943,-0.3519,0.0666,0.1725,0.5482,-0.0219,3.9619,-3.9948,-0.5105,-0.1868,0.1420,-0.0858,0.0485
1176,-0.1348,-0.1289,0.0263,0.2437,-0.0398,0.0141,3.9980,-4.0568,-0.2780,-0.4144,0.1541,-0.1594,-0.0684
1177,0.0809,0.3302,-0.0881,-0.3521,-0.1965,-0.1420,3.7338,-3.8437,-0.5268,0.3247,-0.0728,-0.0897,-0.0181
