Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
5088,-0.9846,-0.8879,0.0371,-0.8065,0.8051,0.1210,2.2980,3.9009,-0.0447,-0.1132,0.0609,0.3266,0.0255
5089,0.5337,0.8441,-0.0216,0.8896,0.0656,-0.0818,2.8646,4.2232,-0.2253,-0.8647,-0.0006,-0.7383,-0.0731
5090,0.2156,-0.7287,0.0926,-0.8202,-0.0347,0.0366,2.1574,3.7365,-0.1767,0.1162,0.0224,-0.1673,-0.0873
5091,0.8482,-0.6752,-0.0461,-1.1922,-0.7107,0.1253,3.4464,3.1909,0.2722,-0.1854,-0.0736,-0.2140,0.0285
5092,0.2638,0.2255,0.0300,0.6341,-0.4190,-0.0210,3.1292,3.4020,0.2468,0.2439,0.0191,0.7628,-0.1524
5093,0.8892,-0.6818,0.0127,-0.8990,-0.8307,0.1816,4.3545,2.7391,-0.1358,0.0674,-0.0648,-0.0302,-0.0249
5094,-0.8717,0.7697,-0.0531,0.1735,0.8070,-0.2078,3.7284,3.2866,-0.0488,0.2858,0.1346,0.2610,-0.0895
5095,0.3766,0.7647,-0.0451,0.4366,-0.0805,-0.0794,2.9974,3.2745,-0.2566,-0.6340,-0.0091,0.0385,-0.1140
5096,0.0306,0.8538,-0.0288,1.0492,-0.4186,-0.0516,3.8446,3.6049,0.0678,0.3636,0.0395,-0.3302,0.2740
5097,-0.0870,0.5475,0.0842,0.0713,0.1654,-0.0046,3.6755,3.6074,-0.0239,-0.1225,-0.1310,-0.0698,-0.0865
5098,-0.3866,-0.7803,0.0779,-0.0366,0.5774,0.0278,3.5902,3.6841,0.2551,-0.3231,-0.0350,-0.2730,-0.0103
5099,0.8962,0.7383,0.0429,0.9516,-1.3690,0.0523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5100,-0.2042,-0.0893,0.0757,0.0593,0.4265,-0.0747,4.7259,3.8667,0.0246,0.1595,0.0287,-0.3976,0.1827
5101,-0.3447,0.1536,0.0764,-0.2077,0.6250,0.1206,4.5056,3.7809,0.6189,-0.3292,-0.0953,0.0973,-0.0180
5102,-0.0710,-0.6351,0.0149,-1.0913,0.1457,0.0929,3.4411,3.6549,-0.1066,0.1445,-0.0766,-0.3673,-0.1646
5103,0.5897,0.8135,-0.0613,1.2986,-0.6297,-0.0065,4.3644,3.5482,0.1304,0.3682,-0.1482,-0.1963,-0.1077
5104,-0.8956,-0.9962,0.0313,-1.0509,0.4689,-0.0886,3.5308,3.4912,0.2311,0.3124,-0.1236,-0.2512,-0.1844
5105,0.4891,0.6078,0.0541,0.7998,-0.6155,-0.0778,4.3507,3.7972,-0.0406,0.2274,0.0319,-0.0709,-0.0159
5106,-0.1525,-0.3976,-0.0165,-0.8163,0.4277,0.0193,4.2533,3.5761,-0.6581,-0.0491,0.1261,-0.2353,0.1624
5107,0.3703,0.7848,0.0549,1.0063,0.0385,0.1284,4.4519,3.7603,0.0368,-0.2067,-0.1066,0.2820,0.1411
5108,-0.0040,-0.7952,0.0404,-1.3468,-0.0425,-0.0448,3.7801,3.4052,0.0717,-0.2715,-0.0471,-0.2269,-0.0337
5109,-0.2479,0.3646,-0.0296,0.3372,0.1423,-0.0250,4.1132,3.4973,-0.2675,-0.6018,0.0537,0.3014,-0.0629
5110,-0.2949,0.5446,-0.0451,1.1142,0.3516,-0.1323,3.9315,4.0763,-0.1096,-0.0986,-0.0816,-0.1478,0.0207
5111,0.7039,0.3731,-0.0337,-0.4472,-0.6399,-0.0509,4.2413,3.8443,-0.6876,-0.0965,-0.1326,-0.0475,-0.0404
5112,0.5325,-0.1691,-0.0208,-0.9111,-0.6965,-0.1399,4.1816,3.6820,0.5243,0.5063,-0.1396,0.2562,-0.1223
5113,-0.7307,0.6014,-0.0165,1.2586,0.8069,-0.1277,4.6434,4.2334,-0.1518,0.0002,0.0901,0.7121,-0.0159
5114,-0.6476,0.3846,-0.0065,1.0758,0.0705,0.0709,4.9118,4.2886,0.6148,-0.8187,-0.0766,0.1775,0.1759
5115,0.3400,0.5698,-0.0153,0.1711,-0.7832,-0.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5116,0.7888,-0.8523,0.0111,-0.6605,-0.2436,-0.0264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5117,0.2151,0.2111,-0.0185,-0.0970,0.3636,-0.1696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5118,0.9329,0.0188,-0.0783,-0.6887,-1.4043,-0.1709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5119,-0.7197,0.3813,-0.0926,0.8063,0.7405,-0.0796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5120,0.2524,0.7740,-0.0150,0.4404,-0.6991,0.1116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5121,0.2764,-0.7598,-0.0501,-1.0775,-0.0654,-0.0496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5122,0.9972,0.0098,0.0276,-0.1621,-0.0488,0.1026,4.7171,0.2437,0.0310,-0.0484,-0.1476,0.0140,-0.0507
5123,-0.9332,-0.1300,0.0945,0.4364,0.6390,0.1126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5124,0.7428,-0.8112,-0.0114,-1.3768,-0.1955,0.0423,5.1138,0.2659,-0.2547,-0.0463,0.0839,0.0532,0.0674
5125,0.8289,0.3266,-0.0644,0.2581,-0.8942,-0.1228,4.1892,0.0859,0.1163,0.0377,0.2089,0.2280,0.0666
5126,0.8277,-0.7532,-0.0734,-0.7994,-0.1796,-0.1272,3.4775,0.4336,-0.3024,0.7036,-0.0369,0.0494,-0.1133
5127,-0.0253,0.6400,-0.0890,0.4702,-0.8407,-0.1048,3.3138,0.2329,-0.0575,0.4011,0.0290,0.1182,-0.1301
5128,0.2897,0.4100,-0.0166,-0.0421,-0.6650,0.0095,3.0730,0.2033,-0.2920,0.3478,-0.0372,0.5281,-0.1226
5129,0.7847,-0.8984,0.0909,-1.3174,0.0589,0.1861,2.0700,0.4686,0.3044,-0.1226,0.1565,0.0431,0.1450
5130,-0.8313,-0.6619,-0.0801,0.5978,1.5144,-0.0486,3.7717,0.5273,-0.7171,0.3062,0.1130,0.1069,0.0293
5131,-0.9543,0.2402,-0.0294,0.4367,0.7575,0.1804,4.2747,0.2640,-0.0479,-0.0815,-0.1520,0.2542,0.1283
5132,-0.6428,-0.0720,0.0130,0.1859,0.4289,-0.0029,4.6810,0.3968,0.4455,0.2206,-0.0543,-0.4137,-0.0036
5133,0.3812,-0.2487,0.0874,-0.5260,-0.6127,0.1665,3.9221,0.1417,0.0603,-0.3004,0.0541,0.1921,0.0637
5134,0.3876,-0.3039,-0.0138,-0.9934,-0.0666,-0.0766,3.7526,0.3315,0.1963,-0.0083,0.0452,-0.3084,-0.0564
5135,-0.4931,0.7645,0.0169,0.3554,-0.6682,0.0717,2.9859,0.3846,0.2541,0.1944,0.0296,-0.4377,-0.1192
5136,0.1205,-0.5106,-0.0310,-0.3626,0.3408,0.0628,3.5472,0.1800,0.0899,-0.0341,-0.1552,-0.1929,-0.0698
5137,-0.3792,0.3456,0.0415,0.5038,0.6117,-0.0131,3.9581,0.1818,-0.1058,-0.1687,-0.2201,0.0542,0.0609
5138,-0.3078,-0.2352,0.0009,0.0258,0.5189,-0.0112,4.5678,3.5218,-0.0027,-0.3210,0.0953,0.1458,-0.2230
5139,0.3666,-0.1755,0.0897,-0.2589,-0.0663,0.2456,4.8298,0.0583,0.2574,-0.2123,-0.0785,-0.0405,0.1357
5140,0.6688,-0.3560,0.0600,0.0675,-0.3813,0.1743,4.1782,-0.1647,0.4938,0.3825,0.0614,0.2015,-0.0191
5141,0.8128,-0.5474,-0.0693,-0.3890,-0.3357,-0.1536,3.9317,0.1053,-0.3520,-0.4183,-0.1003,0.1233,-0.0770
5142,-0.3228,0.8876,-0.0216,1.3397,0.1335,0.0336,3.7471,-0.2498,-0.3004,0.2351,0.0181,-0.4554,-0.0713
5143,0.8945,-0.4532,0.0643,-0.7026,-0.3033,0.0381,3.1699,-0.3215,-0.5898,-0.5221,0.0158,0.2059,-0.1140
5144,0.7196,-0.2320,-0.0951,-0.5190,-0.5006,-0.0514,3.3405,0.1004,0.4142,-0.1528,-0.1088,0.0678,-0.0248
5145,0.9430,0.1200,-0.0418,0.3397,-1.3394,-0.1370,2.1698,-0.2642,0.1463,0.1307,0.1358,-0.0806,0.0082
5146,-0.3214,-0.6857,-0.0722,-0.3475,0.5464,-0.0800,2.3349,0.1082,0.0089,-0.4964,0.0428,-0.0450,-0.2909
5147,0.2204,0.7324,-0.0751,0.4799,-0.5102,-0.1594,1.8517,-0.0065,-0.4549,0.3153,-0.0204,0.0811,0.2039
5148,-0.3485,0.6410,0.0551,0.8100,-0.6830,0.0659,2.0602,-0.5548,-0.3866,-0.3312,0.2851,0.1958,0.0430
5149,-0.2036,-0.6870,-0.0027,-1.1584,-0.0008,-0.0655,1.9258,0.0961,0.1635,-0.2030,0.0474,-0.3749,-0.1310
5150,0.6508,-0.9794,0.0170,-1.0045,0.3749,-0.1087,3.7505,5.1652,0.0263,0.0058,0.0936,0.2823,0.1212
5151,0.7824,-0.2516,-0.0529,-0.4630,-0.4817,-0.0881,3.8824,5.3706,-0.1977,-0.0420,-0.0664,0.0825,0.0481
5152,0.0801,0.6413,-0.0995,0.3452,-0.4142,-0.0324,4.3936,5.2751,0.1399,0.1951,0.1598,-0.0470,0.0359
5153,-0.0856,-0.5520,-0.0713,0.2651,0.4458,0.0664,4.9315,5.0679,0.1100,0.2877,-0.0128,0.0455,-0.1119
5154,0.6278,-0.6876,-0.0718,-1.1940,0.6941,-0.0668,3.5255,-0.9033,0.0921,-0.1803,-0.0253,0.4077,0.0096
5155,0.3070,0.2350,-0.0530,-0.3961,-0.3699,0.0972,2.8563,5.2991,-0.3105,0.3538,-0.0512,-0.0893,-0.0009
5156,0.6996,-0.3094,0.0771,0.3775,-0.8688,0.0097,3.6300,4.8216,-0.1633,-0.0760,-0.0377,-0.0620,-0.2991
5157,-0.2092,-0.6590,0.0260,-0.4954,0.4284,0.1191,2.6378,5.0544,-0.5062,0.2540,-0.0684,0.5015,0.1315
5158,0.8763,-0.8948,0.0125,-1.3859,-0.1233,0.1215,2.2068,4.5447,0.2043,-0.2151,0.1121,0.1824,-0.0509
5159,0.4181,0.4246,0.0528,-0.3066,0.0458,0.0243,1.2371,4.5473,-0.3649,0.1981,0.1292,0.6806,-0.0545
5160,0.4113,0.6749,-0.0751,0.7357,-0.9877,-0.1568,2.8714,4.4809,-0.2315,-0.2535,-0.1266,-0.1338,0.1123
5161,-0.8166,-0.3243,-0.0175,-0.2356,0.5411,-0.0752,2.0646,4.5096,0.5046,-0.1366,0.0594,0.7175,-0.0446
5162,-0.2240,0.4975,-0.0743,0.0952,0.1531,-0.2009,1.8241,4.9355,0.0348,-0.0603,0.1031,0.3889,0.0689
5163,0.2946,0.6353,0.0122,0.5144,-0.7588,0.1842,2.7074,4.8335,0.2863,0.2481,0.1745,0.1087,-0.0819
5164,0.5324,-0.6967,-0.0015,-1.4295,0.3435,0.0827,1.3155,4.2453,0.0018,0.2468,0.0812,-0.4471,0.0554
5165,0.0780,-0.7588,0.0794,-0.4224,0.0049,0.0549,1.3467,4.0585,-0.3830,-0.2023,-0.1800,0.4905,0.2740
5166,0.4782,0.6287,-0.0950,-0.0575,-0.5157,-0.2624,2.4505,4.0629,-0.0936,0.0220,-0.0050,0.1961,0.0743
5167,0.1171,0.6427,-0.0574,0.3343,-0.0377,0.0837,1.9227,4.1851,-0.0673,0.5797,-0.2345,0.5787,0.0246
5168,-0.4722,0.9269,-0.0607,0.7893,-0.3943,-0.0889,2.8579,4.5018,0.1096,0.3328,-0.0881,0.0570,-0.0075
5169,-0.1789,-0.7550,-0.0829,0.0539,0.3564,-0.0747,2.6217,4.6807,0.1758,0.0504,0.1634,0.1211,-0.1427
5170,0.9507,0.5872,-0.0962,0.0117,-0.9736,-0.2717,3.3544,4.5865,-0.0959,-0.5484,0.0229,-0.1599,-0.0947
5171,0.4001,-0.7799,-0.0901,-0.1459,0.2382,-0.2117,3.1109,4.9111,0.1402,0.0559,0.1452,0.2847,0.0242
5172,0.8360,-0.9382,0.0858,-0.6493,0.8237,0.1935,2.1111,4.9301,0.2824,-0.0131,0.0167,0.2724,0.1704
5173,0.4652,0.2875,0.0860,-0.0449,-0.2771,0.0921,2.8187,4.4654,-0.0098,-0.1293,-0.0916,-0.1744,0.0439
5174,-0.8286,-0.9830,0.0508,0.2933,1.2204,0.1051,1.7530,4.8706,-0.3465,-0.4257,0.0735,0.1045,0.0452
5175,-0.6560,0.0775,0.0537,-0.0564,0.3396,0.0156,1.3322,5.0665,0.1955,-0.2896,0.1136,0.6468,0.0187
5176,-0.9030,0.8685,-0.0657,0.8224,-0.0560,-0.0240,2.0325,5.3089,-0.1967,-0.0600,-0.0455,0.1689,-0.0553
5177,-0.9695,-0.5432,0.0993,0.4703,0.9561,0.0413,2.2320,-0.6502,0.5590,0.0166,-0.0373,0.1732,0.0801
5178,0.4506,0.3930,-0.0770,0.2991,-0.9224,-0.0626,2.4478,5.3647,-0.2369,-0.1395,0.0743,0.4511,-0.0147
5179,0.7675,0.6455,0.0506,0.0858,-1.0169,0.2458,3.2985,4.6892,-0.4375,-0.1354,-0.0828,0.0197,0.0638
5180,-0.0613,0.3429,-0.0499,-0.0933,0.2177,0.0341,2.9945,4.6830,-0.2714,-0.3577,-0.0113,-0.3897,-0.1165
5181,0.5507,0.0280,0.0297,-0.5296,0.1056,0.1500,2.3693,4.6871,0.6602,0.3444,0.0474,-0.6310,-0.0748
5182,-0.6446,0.2063,-0.0230,0.0087,0.3137,-0.1045,2.3301,4.8908,0.2544,-0.4165,-0.0061,0.0891,-0.0925
5183,0.0886,0.5677,0.0808,0.1968,-0.0202,0.0584,2.7384,4.7000,0.1821,0.0344,-0.0939,0.3330,-0.0319
5184,-0.0397,0.1671,0.0722,0.0017,-0.4931,0.0289,2.8599,4.6411,0.2144,0.1248,0.0381,0.2944,0.0486
5185,0.2453,-0.5922,-0.0405,-0.7315,0.5726,-0.1470,2.0111,4.8940,-0.2443,0.0624,0.0495,0.1540,-0.0722
5186,0.5639,0.6076,-0.0455,0.3216,-0.8760,0.1990,2.4510,4.3376,-0.0965,0.1952,0.2061,0.0334,0.2011
5187,0.4368,-0.6766,-0.0069,-1.8142,0.3333,-0.1689,1.6569,3.8058,0.1592,-0.1986,0.0156,-0.2446,-0.0779
5188,0.9949,0.5887,-0.0669,0.1406,-1.0410,-0.2239,2.7801,4.0518,0.2320,0.3287,0.0500,0.5562,0.0126
5189,0.9611,0.7699,-0.0089,-0.5651,-1.4202,-0.1013,5.4148,0.5828,0.3045,-0.0892,-0.0424,-0.5445,0.2195
5190,-0.4205,-0.4233,-0.0451,0.7191,-0.1574,-0.0693,4.4264,4.2983,0.0721,-0.6795,0.0086,0.0265,-0.0543
5191,-0.2001,-0.3834,-0.0093,0.6250,0.1042,0.0095,4.6058,4.3236,-0.0754,-0.4623,-0.0943,0.0176,0.0278
5192,-0.5355,-0.5337,0.0370,0.3613,0.8954,0.1289,3.8179,4.6996,-0.0582,0.2994,0.1038,-0.4469,-0.0681
5193,0.9348,-0.3669,-0.0417,-0.3227,0.1619,-0.0286,2.9826,4.3393,0.4208,0.1102,-0.0290,-0.0915,-0.2892
5194,-0.2161,0.5094,0.0937,0.2560,0.0743,-0.0515,3.2674,4.6581,-0.1444,0.0780,-0.0746,-0.5055,-0.2525
5195,-0.7640,0.4336,-0.0264,1.0948,-0.0217,-0.0165,3.8573,4.9375,-0.5127,0.1317,-0.1049,-0.0928,-0.0885
5196,0.5080,-0.2950,-0.0474,-0.8933,0.1822,-0.1508,2.5917,4.7216,0.0816,0.2681,-0.1537,-0.2914,-0.1874
5197,0.3338,0.2491,-0.0890,-0.3988,-0.4976,-0.0467,3.5198,4.6927,0.4135,-0.2053,-0.1125,0.3984,0.1155
5198,-0.9784,-0.1899,-0.0691,0.1944,0.7738,-0.1504,2.9505,4.7985,-0.6940,0.1031,0.0194,-0.2160,0.1323
5199,0.0104,0.0734,0.0198,0.2806,-0.1040,0.0104,3.0231,5.0700,-0.4631,0.4170,0.0161,0.1996,0.0070
5200,-0.2654,0.2412,0.0052,0.1044,-0.0222,-0.0544,3.6976,5.1597,0.3356,-0.5436,0.2129,-0.1937,-0.1206
5201,-0.0528,-0.2000,0.0397,-0.2284,0.6181,0.0804,2.4419,5.0541,0.5609,-0.1757,0.0729,-0.3675,0.0198
5202,-0.0120,-0.0231,0.0461,0.5019,0.3302,-0.0592,2.3943,5.4477,0.0722,0.7411,0.0264,-0.1626,0.0386
5203,-0.1720,0.9339,-0.0300,0.3691,-1.8082,-0.0997,4.1452,5.3520,-0.0921,-0.0727,0.1058,0.3811,0.0341
5204,-0.7892,0.8148,0.0482,1.3926,-0.4432,-0.0721,2.3401,4.1256,-0.2037,0.0064,0.1012,0.2496,-0.1847
5205,0.6353,0.1785,-0.0681,-0.6890,-0.2194,-0.1772,3.3642,-2.1636,-0.1654,-0.5160,-0.1084,0.0264,0.1236
5206,0.0575,0.3386,-0.0656,-0.6373,-0.1459,0.1405,5.3730,-1.1509,0.1139,0.2280,-0.1517,0.4743,0.0276
5207,0.6439,0.0002,-0.0583,-0.5107,0.3647,0.0779,4.2754,4.9897,-0.5039,-0.1291,0.0719,-0.2639,-0.0674
5208,-0.4209,0.4890,-0.0083,0.3543,-0.6381,-0.0290,3.9065,3.9326,0.7513,0.0022,0.0262,-0.0082,-0.0656
5209,0.5028,0.4561,0.0372,-0.1071,-0.7381,0.1230,4.7352,3.9602,0.1645,-0.2309,0.0287,-0.0868,-0.0656
5210,-0.5852,0.8106,-0.0135,0.2213,-0.8436,-0.0645,5.0412,0.5382,0.0673,0.4740,0.0185,-0.4524,-0.0979
5211,0.3269,-0.4281,0.0470,-0.4264,0.6720,0.0340,5.0748,0.4832,-0.2892,-0.1112,0.0550,-0.2730,-0.1285
5212,-0.3959,-0.4843,-0.0366,0.5736,0.4556,-0.0534,4.2202,3.8931,-0.3802,0.1020,-0.0716,-0.2515,-0.0564
5213,-0.3557,-0.5503,0.0957,0.0834,0.7987,-0.0022,4.7047,5.0397,0.3772,-0.0826,-0.0436,0.0313,0.0604
5214,-0.0433,-0.6973,-0.0544,-0.6055,0.1454,0.0582,4.8457,5.0724,-0.5441,-0.0179,0.0050,-0.3831,0.0273
5215,0.2253,-0.1347,-0.0037,-0.0681,-0.4181,-0.1367,5.4583,-1.1808,0.4234,0.4273,0.0058,0.2093,-0.0127
5216,-0.1693,0.6025,-0.0158,0.2563,-0.4213,0.1154,3.8803,3.8479,0.0298,0.5114,0.0619,0.0014,0.1106
5217,-0.4388,0.9522,0.0356,1.0753,-0.7113,0.1488,4.5709,4.1656,0.2574,0.2317,0.0460,0.4881,0.0088
5218,-0.0504,-0.6958,0.0165,-0.5646,0.6018,-0.0876,4.0334,4.0542,0.0110,-0.3430,0.0186,0.4634,0.1451
5219,0.4559,0.5870,0.0405,-0.7263,0.0616,-0.2202,4.3307,-2.2789,0.1518,-0.1033,-0.0475,0.5012,-0.0148
5220,0.0672,-0.8419,0.0764,-0.6779,1.0062,-0.1424,4.1139,-1.2112,-0.3277,-0.0857,0.0239,0.2359,-0.0028
5221,0.7840,-0.0054,0.0061,-0.9768,-0.0582,0.0272,3.6026,-1.3081,0.4361,-0.5135,-0.0355,-0.0718,0.0703
5222,-0.2236,0.7259,0.0437,0.3334,-0.4048,-0.0014,4.8365,-4.9627,0.2051,-0.6587,-0.0243,0.1401,-0.0324
5223,0.1513,0.6733,-0.0765,-0.2389,-0.3340,-0.0451,4.6165,-5.1196,-0.1224,0.5284,-0.0689,0.5784,-0.0712
5224,0.7710,-0.5872,-0.0172,-1.1896,0.7028,0.0347,4.4470,-4.6513,0.5151,-0.2860,-0.0643,-0.1518,0.1763
5225,-0.6837,-0.0645,-0.0227,0.5110,-0.2798,-0.0572,4.3330,-4.9777,0.1666,-0.3837,0.1284,0.5693,-0.1450
5226,0.6258,-0.6350,-0.0357,-0.3319,0.3744,-0.0474,4.7122,-4.7448,0.3370,-0.4836,0.0958,-0.3413,-0.0072
5227,0.0914,-0.8979,-0.0573,0.3333,0.9323,-0.0936,3.0281,-1.2689,-0.1168,-0.6014,-0.1457,-0.0929,-0.0253
5228,0.0462,-0.4691,-0.0485,0.0111,0.2299,0.1128,2.6082,-1.3932,0.4376,-0.1579,0.1354,0.4559,-0.1716
5229,-0.6691,-0.3428,-0.0678,0.9277,-0.1148,0.0185,2.7535,-0.8266,-0.0863,-0.3735,0.0172,-0.3665,0.0207
5230,-0.3723,0.7362,-0.0843,0.0021,-0.3963,-0.0759,3.9749,-0.9291,-0.2249,0.1832,0.0421,-0.2046,-0.0249
5231,0.6539,0.5428,-0.0418,-0.9219,-0.5131,-0.0711,3.4565,-1.3457,-0.1784,0.2798,0.0406,0.0925,-0.0489
5232,-0.0349,-0.5936,0.0547,0.3893,1.1343,-0.1578,2.3678,-0.9981,0.1381,0.0753,-0.0892,0.3024,-0.0437
5233,-0.1568,0.4379,-0.0008,-0.3364,-0.5563,0.0473,3.4111,-1.3383,0.3337,-0.2423,-0.0386,0.0100,0.0001
5234,0.9583,0.3516,-0.0141,-0.9564,0.9995,0.2296,3.0737,-1.8439,0.3283,-0.2707,-0.0819,0.1695,-0.0147
5235,0.2262,-0.6173,-0.0094,-0.3485,0.4135,0.0522,1.7568,-2.1032,0.2222,0.3520,0.1357,-0.3095,0.0557
5236,0.9244,-0.1023,-0.0746,-0.8576,0.6707,-0.0693,2.4207,-2.5024,0.1846,0.3438,-0.0221,0.3827,0.1668
5237,0.7993,-0.1731,-0.0526,-0.5788,0.5382,-0.0205,3.3455,-2.5987,0.2367,-0.1024,0.0658,-0.0533,0.0429
5238,-0.1563,0.7424,-0.0915,0.0982,-0.5207,-0.0049,3.2514,-2.3736,0.4101,-0.1878,0.0675,-0.4842,0.0273
5239,-0.4681,-0.4781,0.0090,0.9606,0.2695,0.1242,1.5157,-2.4511,-0.5614,-0.4436,0.0313,0.2256,-0.1087
5240,-0.6173,0.6054,0.0462,0.6703,-0.4035,0.0754,1.7841,-2.1816,-0.0258,-0.6240,-0.0900,0.0143,0.0411
5241,-0.7904,-0.8829,-0.0027,1.2589,0.8370,-0.0571,0.4169,-1.2846,-0.4668,0.0229,0.0468,-0.4981,-0.0342
5242,0.8850,-0.5258,0.0589,-0.7255,0.2117,-0.0469,0.7292,-2.5643,0.1710,-0.5649,-0.1214,0.4221,0.2836
5243,-0.3581,-0.1561,-0.0287,0.6282,0.2196,-0.0065,0.0342,-2.1289,0.0013,-0.0298,0.2421,0.1347,0.1377
5244,0.4681,-0.1402,-0.0853,-0.5461,0.1922,-0.0578,0.2502,-3.2791,-0.0675,0.5090,0.1173,0.1152,0.1589
5245,-0.3496,-0.5681,-0.0856,0.2720,0.9101,-0.0747,0.9353,-3.8769,0.4853,0.2233,0.0142,0.2139,0.1498
5246,-0.9750,0.5638,0.0352,0.3326,-0.7548,0.2046,0.0261,-4.5335,-0.0164,-0.1288,0.1504,0.1244,0.0674
5247,0.0736,0.3944,-0.0601,0.4907,-0.5301,0.0059,0.2394,-0.3653,0.8638,-0.1272,0.0857,0.3709,-0.1920
5248,-0.3991,-0.4602,0.0406,0.3637,0.4480,-0.0299,1.0619,-5.8662,-0.3952,-0.3207,-0.1061,0.1186,0.0195
5249,0.5197,-0.1373,-0.0970,-0.3567,-0.1466,-0.2953,0.0821,-5.9247,0.0546,-0.1208,0.0317,-0.0142,-0.0499
5250,-0.1190,-0.7194,0.0380,0.6857,-0.0122,0.1390,1.0225,-6.0375,0.2504,0.1497,-0.0713,0.6502,0.0226
5251,-0.5886,0.9015,0.0017,0.0080,-0.6228,-0.0290,1.3673,-0.3911,-0.3424,0.1148,0.1331,-0.7139,0.1655
5252,-0.3486,-0.8696,-0.0734,0.9588,1.4909,-0.1833,2.2039,-5.3933,-0.4289,-0.3971,0.1545,0.2549,0.0568
5253,-0.3446,-0.3729,-0.0268,-0.0597,-0.3937,-0.0876,2.9241,-5.5029,-0.3011,0.1488,0.0006,0.0739,-0.0968
5254,-0.4815,0.8477,-0.0894,-0.0913,-1.3804,-0.0981,2.1297,0.3664,-0.1444,-0.0984,-0.0825,-0.5248,0.2317
5255,0.1285,0.3646,0.0551,-0.3364,0.4105,-0.0799,1.9946,0.5773,0.2023,-0.1921,0.0168,-0.1307,0.0100
5256,0.4681,-0.1071,0.0439,-0.3163,0.4558,-0.0159,0.7450,-5.4005,0.0383,0.6819,-0.0598,0.6380,-0.0416
5257,0.4268,-0.4108,0.0880,0.1694,0.2834,-0.0285,1.5338,-5.2159,0.1309,0.3115,-0.0624,-0.8053,0.0136
5258,-0.3469,0.8009,0.0896,-0.3294,-1.0133,0.0305,1.6398,0.2100,0.3191,0.3996,-0.0382,0.3060,0.0227
5259,0.7764,-0.4152,-0.0594,0.1640,1.1225,-0.0384,1.2433,-5.0941,0.2112,-0.0633,0.0379,-0.3954,0.0578
5260,-0.1868,0.0089,0.0286,-0.1752,-0.0140,0.2159,0.8227,-5.5006,-0.3267,-0.4596,0.0617,-0.8934,0.0133
5261,-0.8174,-0.3233,0.0459,0.6004,0.0930,-0.0301,2.2440,-5.4258,0.3063,0.0766,-0.1868,-0.4927,-0.0402
5262,-0.6222,0.7469,0.0844,0.2409,-0.9027,0.0576,1.8435,0.4694,0.4357,-0.0668,-0.0065,-0.2598,-0.1271
5263,-0.5956,-0.4152,-0.0697,0.3820,-0.2310,-0.1750,2.2868,0.4031,0.0822,-0.6291,0.0318,0.1730,0.0660
5264,0.2749,-0.0920,-0.0873,-0.3055,-0.0018,-0.1647,2.5329,0.6219,0.1445,-0.2383,0.1251,-0.5389,0.0835
5265,0.8508,0.2847,0.0619,-0.5534,0.8336,0.1313,1.8934,-5.3681,0.2982,-0.4142,-0.1513,0.3063,-0.0004
5266,-0.4289,-0.1284,0.0386,0.2699,-0.3839,0.0343,1.3418,0.8019,0.4191,-0.2866,0.0626,-0.3793,-0.0181
5267,-0.3866,0.6586,-0.0708,0.0366,-0.8755,-0.1010,2.1512,0.5017,-0.1162,-0.2715,0.1345,0.5780,-0.0830
5268,-0.6174,0.5992,0.0231,-0.0462,-0.2843,-0.0316,1.9916,0.2120,0.0330,0.5735,-0.0707,-0.4712,-0.1100
5269,-0.6809,-0.8501,-0.0907,0.9998,-0.4893,0.0603,3.6702,0.2798,-0.1237,-0.1852,-0.0385,-0.4141,-0.2574
5270,-0.7914,-0.6556,-0.0504,1.0811,-0.0571,-0.0648,4.7167,0.4793,0.1795,0.1568,-0.0795,-0.4819,-0.2143
5271,-0.3227,-0.2705,0.0874,0.8687,0.1757,-0.1114,0.5705,-2.2479,0.0659,-0.1359,-0.0281,-0.1424,-0.0510
5272,-0.5159,0.9556,-0.0220,-0.7077,-0.8326,0.1231,4.6183,0.4620,0.3172,0.1396,-0.0708,0.2812,0.1822
5273,0.8528,0.5663,0.0586,-1.3247,0.3452,-0.0697,3.4860,0.3220,0.3363,0.1176,-0.1747,0.2769,-0.0478
5274,-0.0067,-0.1684,0.0863,0.0395,-0.0432,0.0883,3.4531,0.2478,-0.4371,-0.4734,-0.1651,-0.0697,-0.1335
5275,-0.0265,0.2476,-0.0917,-0.1933,-0.3374,-0.0057,3.3967,-0.0136,-0.2098,-0.1064,0.1548,0.2305,-0.0536
